F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-JTextComponent,F2-Entry<Object Object>,F2-AbstractVisualizer,F2-AbstractButton,F2-ExecutorService,F2-Matcher,F2-AnnotatedTestCase,F2-String,F2-HashTree,F2-MailerModel,F2-Element,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Attribute,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.lang.String,F6-java.io.OutputStreamWriter,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-valueOf,F1-setSelected,F1-promptToSaveFile,F1-setDelay,F1-getKey,F1-exit,F1-setText,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-JMeterProperty,F4-JTextField,F4-Object,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
7485,org/apache/jmeter/gui/util,org/apache/jmeter/gui/util/MenuInfo.java,1953,True,3,4,2231,1,8,249,1,45,1.09821428571,26,20,0.769230769231,0.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,BAD_PRACTICE,0.0326797385621,NM_CONFUSING,19,3,0,0.0174418604651,0.00145348837209,0.000726744186047,-0.5,0.45,0.0309375,0.448275862069,0.0957247003602,-0.1,0.0326797385621,0.0212418300654,0.0957247003602,-1.0,-1.0,2,5619,2550,8465,9,0.0,0,9,0,18,0.00262467191601,20,44,1,65,0,-24,0,0.00160342988613,0,4748,0,2457,124,0,7329,2291,0.0930113538068,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7485,14044,2,2847,1
7860,org/apache/jmeter/gui/util,org/apache/jmeter/gui/util/PowerTableModel.java,2146,True,7,22,2231,1,8,249,3,45,0.176470588235,183,42,0.229508196721,0.857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,MALICIOUS_CODE,0.0326797385621,EI_EXPOSE_REP2,18,2,1,0.0174418604651,0.00290697674419,0.00145348837209,-1.0,0.1,0.018,0.205882352941,0.11288569901,-0.8,0.00326797385621,0.00816993464052,0.11288569901,-1.0,-1.0,8,5391,2421,8237,9,0.0708661417323,0,9,0,18,0.00262467191601,229,331,4,564,9,-102,9,0.0347031306224,18,4748,0,2457,124,0,7329,2291,0.0930113538068,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,2,2847,1
7860,org/apache/jmeter/gui/util,org/apache/jmeter/gui/util/PowerTableModel.java,2146,True,63,22,2231,1,0,249,1,45,0.549019607843,183,42,0.229508196721,1.0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,STYLE,0.0915032679739,REC_CATCH_EXCEPTION,20,3,1,0.0174418604651,0.00290697674419,0.00145348837209,-1.0,0.214285714286,0.00801749271137,0.386363636364,0.433865447799,-0.553571428571,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,26,10915,4706,13761,9,0.0708661417323,0,9,0,18,0.00262467191601,229,331,4,564,9,-102,9,0.0347031306224,18,4748,0,2457,124,0,7329,2291,0.0930113538068,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2847,14044,2,2847,1
7206,org/apache/jmeter/gui/util,org/apache/jmeter/gui/util/TextBoxDialoger.java,1723,True,37,9,2231,3,8,249,3,45,0.456896551724,141,49,0.347517730496,0.135135135135,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,STYLE,0.0179738562092,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.0174418604651,0.00145348837209,0.00145348837209,-1.0,0.0909090909091,0.00393545848091,0.386363636364,0.433865447799,-0.818181818182,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,3,4326,1700,7172,9,0.0,0,9,0,18,0.00262467191601,27,1,1,29,0,26,0,0.192174666319,0,4748,0,2457,124,0,7329,2291,0.0930113538068,2004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4849,14044,2,2847,1
4821,org/apache/jmeter/gui/util,org/apache/jmeter/gui/util/TristateCheckBox.java,936,True,0,14,2231,6,0,249,1,45,0.819628647215,258,62,0.240310077519,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.0174418604651,0.00145348837209,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,-1.0,-1.0,7,1975,936,4821,9,0.0,0,9,0,18,0.00262467191601,64,34,7,105,0,30,0,0.319126819127,0,4748,0,2457,124,0,7329,2291,0.0930113538068,784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3629,14044,2,2847,1
8608,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/BSFPreProcessor.java,2604,True,0,1,254,1,7,47,1,10,0.58,28,17,0.607142857143,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093023256,0.00145348837209,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.666666666667,1.0,3,5762,2604,8608,1,0.0,0,3,-2,4,0.0212962962963,2,0,3,5,0,2,0,0.00130274674655,0,322,0,487,71,0,880,-165,0.0448453762731,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4850,14044,2,2847,1
10273,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/BeanShellPreProcessor.java,3304,True,0,2,254,1,5,47,1,10,0.5,38,19,0.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093023256,0.00145348837209,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.666666666667,1.0,15,7982,3395,10828,1,0.0,0,3,-2,4,0.0212962962963,19,77,41,137,0,-58,0,0.0554584894339,0,322,0,487,71,0,880,-165,0.0448453762731,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4850,14044,2,2847,1
13709,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/CounterConfig.java,4689,True,0,25,254,3,6,47,1,10,0.253112033195,159,40,0.251572327044,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093023256,0.00290697674419,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.666666666667,0.0,43,10663,4471,13509,1,0.133333333333,0,3,-2,4,0.0212962962963,121,170,9,300,2,-49,0,0.0828879467326,2,322,0,487,71,-2,880,-165,0.0448453762731,30,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,2875,14044,2,2847,1
13709,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/CounterConfig.java,4689,True,0,25,254,3,12,47,1,10,0.323651452282,159,40,0.251572327044,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,PERFORMANCE,0.0522875816993,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00872093023256,0.00290697674419,0.0,0.0,0.71875,0.0288783482143,0.704545454545,0.167767989734,0.4375,0.0424836601307,0.0326797385621,0.167767989734,0.666666666667,0.0,10,5015,2146,7861,1,0.133333333333,0,3,-2,4,0.0212962962963,121,170,9,300,2,-49,0,0.0828879467326,2,322,0,487,71,-2,880,-165,0.0448453762731,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2875,14044,2,2847,1
7734,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/JSR223PreProcessor.java,2076,True,0,1,254,1,5,47,1,10,0.68085106383,23,17,0.739130434783,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093023256,0.00145348837209,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.666666666667,1.0,9,4888,2076,7734,1,0.037037037037,0,3,-2,4,0.0212962962963,12,10,0,22,1,2,1,0.0590413809861,2,322,0,487,71,0,880,-165,0.0448453762731,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,2,2847,1
13738,org/apache/jmeter/modifiers,org/apache/jmeter/modifiers/UserParameters.java,4701,True,0,15,254,1,5,47,1,10,0.183168316832,103,75,0.728155339806,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,STYLE,0.196078431373,RI_REDUNDANT_INTERFACES,20,3,0,0.00872093023256,0.00145348837209,0.0,0.0,0.833333333333,0.00661375661376,0.386363636364,0.433865447799,0.666666666667,0.183006535948,0.16339869281,0.433865447799,0.666666666667,1.0,39,10892,4701,13738,1,0.0,0,3,-2,4,0.0212962962963,104,223,12,339,0,-119,0,0.102043780212,0,322,0,487,71,0,880,-165,0.0448453762731,473,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3318,14044,2,2847,1
12309,org/apache/jmeter/modifiers/gui,org/apache/jmeter/modifiers/gui/CounterConfigGui.java,4134,True,17,8,306,1,8,21,4,7,0.696774193548,105,32,0.304761904762,0.176470588235,18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00581395348837,0.00145348837209,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,0.0,-1.0,25,10701,4507,13547,0,0.0,0,0,0,0,0.0,126,47,6,179,0,79,0,0.0473266651265,0,258,0,101,9,0,368,157,0.0595651655102,1756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4601,14044,1756,4601,1
13738,org/apache/jmeter/modifiers/gui,org/apache/jmeter/modifiers/gui/UserParametersGui.java,4701,True,22,13,306,6,8,21,3,7,0.233830845771,288,51,0.177083333333,0.181818181818,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,STYLE,0.133986928105,BC_UNCONFIRMED_CAST,20,3,1,0.00581395348837,0.00436046511628,0.00145348837209,-1.0,0.170731707317,0.0067420186397,0.386363636364,0.433865447799,-0.634146341463,0.183006535948,0.16339869281,0.433865447799,0.0,0.333333333333,25,10385,4340,13231,0,0.0,0,0,0,0,0.0,132,54,3,189,0,78,0,0.071803665894,0,258,0,101,9,0,368,157,0.0595651655102,1756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4601,14044,1756,4601,1
