F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PatternSet,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-void,F16-int,F16-boolean,F16-Repository,F16-Date,F16-String,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F3-TaskSegment,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-StringTokenizer,F2-Short,F2-HashMap<String Artifact>,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getRepositories,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-modelCache,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
2264,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelBuilder.java,882,True,0,37,1488,2,16,284,1,38,0.796992481203,839,29,0.0345649582837,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,PERFORMANCE,0.0281214848144,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0133333333333,0.00555555555556,0.0,0.0,0.68,0.0181333333333,0.18137254902,0.502713126855,0.4,0.00562429696288,0.0404949381327,0.502713126855,-0.833333333333,-0.6,74,1246,882,2264,105,0.271400966184,1,30,75,136,0.0191151282682,916,179,69,1164,16,737,21,0.221665847588,38,2313,1,353,89,5,2755,1960,0.0999756282734,46,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1063,10178,46,1063,0
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,True,3,6,1488,1,8,284,1,38,0.7375,49,18,0.367346938776,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0133333333333,0.00444444444444,0.00111111111111,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-0.833333333333,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.0191151282682,73,0,0,73,0,73,0,0.350714285714,0,2313,0,353,89,0,2755,1960,0.0999756282734,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,1
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,True,3,6,1488,1,8,284,1,38,0.8125,49,18,0.367346938776,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.0133333333333,0.00444444444444,0.00333333333333,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-0.833333333333,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.0191151282682,73,0,0,73,0,73,0,0.350714285714,0,2313,0,353,89,0,2755,1960,0.0999756282734,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,1
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,True,3,6,1488,1,8,284,1,38,0.9625,49,18,0.367346938776,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.0133333333333,0.00444444444444,0.00333333333333,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-0.833333333333,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.0191151282682,73,0,0,73,0,73,0,0.350714285714,0,2313,0,353,89,0,2755,1960,0.0999756282734,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,1
1851,org/apache/maven/model/building,org/apache/maven/model/building/DefaultModelProcessor.java,778,True,3,6,1488,1,8,284,1,38,0.8875,49,18,0.367346938776,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.0133333333333,0.00444444444444,0.00333333333333,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-0.833333333333,-1.0,1,568,605,1586,105,0.0,1,30,75,136,0.0191151282682,73,0,0,73,0,73,0,0.350714285714,0,2313,0,353,89,0,2755,1960,0.0999756282734,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1499,10178,46,1063,1
2264,org/apache/maven/model/building,org/apache/maven/model/building/ModelBuildingException.java,882,True,0,8,1488,1,12,284,1,38,0.361111111111,101,60,0.594059405941,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,BAD_PRACTICE,0.00112485939258,SE_BAD_FIELD_STORE,16,2,0,0.0133333333333,0.00111111111111,0.0,0.0,0.0,0.0,0.14371257485,0.279308243863,-1.0,0.0101237345332,0.0247469066367,0.279308243863,-0.833333333333,-1.0,1,46,64,1064,105,0.121911037891,1,30,75,136,0.0191151282682,133,15,0,148,11,118,63,0.0436599687678,74,2313,0,353,89,52,2755,1960,0.0999756282734,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1063,10178,46,1063,1
1114,org/apache/maven/model/inheritance,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,99,True,22,4,158,1,8,7,1,5,0.75,66,22,0.333333333333,0.227272727273,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.00333333333333,0.00333333333333,0.00222222222222,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-1.0,-1.0,0,96,99,1114,0,0.0,0,0,0,0,0.0,68,0,0,68,0,68,0,0.489208633094,0,217,0,19,5,0,241,198,0.253499043959,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,10178,97,1114,1
1114,org/apache/maven/model/inheritance,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,99,True,3,4,158,1,8,7,1,5,0.638888888889,66,22,0.333333333333,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00333333333333,0.00333333333333,0.00111111111111,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-1.0,-1.0,0,96,99,1114,0,0.0,0,0,0,0,0.0,68,0,0,68,0,68,0,0.489208633094,0,217,0,19,5,0,241,198,0.253499043959,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,10178,97,1114,1
1114,org/apache/maven/model/inheritance,org/apache/maven/model/inheritance/DefaultInheritanceAssemblerTest.java,99,True,22,4,158,1,8,7,1,5,0.787037037037,66,22,0.333333333333,0.318181818182,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.00333333333333,0.00333333333333,0.00222222222222,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-1.0,-1.0,0,96,99,1114,0,0.0,0,0,0,0,0.0,68,0,0,68,0,68,0,0.489208633094,0,217,0,19,5,0,241,198,0.253499043959,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,10178,97,1114,1
1168,org/apache/maven/model/interpolation,org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java,272,True,14,21,895,1,0,63,1,19,0.331182795699,314,27,0.0859872611465,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,2,BAD_PRACTICE,0.00112485939258,DE_MIGHT_IGNORE,16,2,1,0.0133333333333,0.00222222222222,0.00111111111111,-1.0,0.0,0.0,0.14371257485,0.279308243863,-1.0,0.0101237345332,0.0247469066367,0.279308243863,-0.166666666667,-1.0,5,647,678,1665,49,0.0,116,38,11,203,0.0749088092212,18,15,0,33,0,3,0,0.208876612902,0,805,0,159,150,0,1114,646,0.121944604743,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1116,10178,69,1086,1
1168,org/apache/maven/model/interpolation,org/apache/maven/model/interpolation/AbstractModelInterpolatorTest.java,272,True,15,21,895,1,8,63,3,19,0.941935483871,314,27,0.0859872611465,0.133333333333,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,2,STYLE,0.00112485939258,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,1,0.0133333333333,0.00222222222222,0.00111111111111,-1.0,0.0,0.0,0.0788863109049,0.484470786562,-1.0,0.0112485939258,0.0281214848144,0.484470786562,-0.166666666667,-1.0,5,647,678,1665,49,0.0,116,38,11,203,0.0749088092212,18,15,0,33,0,3,0,0.208876612902,0,805,0,159,150,0,1114,646,0.121944604743,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1116,10178,69,1086,1
2410,org/apache/maven/model/interpolation,org/apache/maven/model/interpolation/AbstractStringBasedModelInterpolator.java,912,True,51,10,895,4,0,63,7,19,0.604240282686,201,36,0.179104477612,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,STYLE,0.145106861642,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0133333333333,0.00444444444444,0.00111111111111,1.0,0.0387596899225,0.00177416077903,0.0788863109049,0.484470786562,-0.806201550388,0.0112485939258,0.0281214848144,0.484470786562,-0.166666666667,1.0,18,1392,912,2410,49,0.0,116,38,11,203,0.0749088092212,202,16,3,221,0,186,0,0.107317435648,0,805,0,159,150,0,1114,646,0.121944604743,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1168,10178,69,1086,0
2410,org/apache/maven/model/interpolation,org/apache/maven/model/interpolation/AbstractStringBasedModelInterpolator.java,912,True,0,10,895,4,18,63,1,19,0.512367491166,201,36,0.179104477612,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,PERFORMANCE,0.0281214848144,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0133333333333,0.00444444444444,0.0,0.0,0.68,0.0181333333333,0.18137254902,0.502713126855,0.4,0.00562429696288,0.0404949381327,0.502713126855,-0.166666666667,1.0,18,1392,912,2410,49,0.0,116,38,11,203,0.0749088092212,202,16,3,221,0,186,0,0.107317435648,0,805,0,159,150,0,1114,646,0.121944604743,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1168,10178,69,1086,0
2410,org/apache/maven/model/interpolation,org/apache/maven/model/interpolation/AbstractStringBasedModelInterpolator.java,912,True,0,10,895,4,18,63,1,19,0.558303886926,201,36,0.179104477612,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,4,PERFORMANCE,0.0281214848144,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0133333333333,0.00444444444444,0.0,0.0,0.68,0.0181333333333,0.18137254902,0.502713126855,0.4,0.00562429696288,0.0404949381327,0.502713126855,-0.166666666667,1.0,18,1392,912,2410,49,0.0,116,38,11,203,0.0749088092212,202,16,3,221,0,186,0,0.107317435648,0,805,0,159,150,0,1114,646,0.121944604743,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1168,10178,69,1086,0
