F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-DependencyManagement,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-void,F16-int,F16-Artifact,F16-boolean,F16-Repository,F16-String,F16-Date,F16-Resource,F16-Activation,F16-Model,F16-Settings,F16-Notifier,F3-NA,F3-Model,F3-VersionRange,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-boolean,F3-settingsSource.getInputStream(),F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-ModelBuildingRequest,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-Map<String >,F7--,F7-+=,F7-NA,F7-*,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-StringTokenizer,F2-Short,F2-SettingsXpp3Reader,F2-HashMap<String Artifact>,F2-String,F2-MavenRepositorySystem,F2-Collections,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-DefaultModelValidatorTest,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.ArrayList,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.building.FileModelSource,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-org.apache.maven.repository.internal.VersionRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getBasedir,F1-getPluginRepositories,F1-getBooleanValue,F1-longValue,F1-floatValue,F1-charAt,F1-getPlugins,F1-getTouchfile,F1-read,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F9-request,F9-slf4jBinding,F9-artifacts,F9-buildStartTime,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-remoteRepositories,F9-dependant,F9-supported,F9-cpc,F9-graph,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-pomFile,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-long,F4-Artifact,F4-Date,F4-float,F4-char,F4-byte[],F4-File,F4-void,F4-double,F4-List,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-ArtifactTransferEvent,F8-UnsupportedSlf4jBindingConfiguration,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-NA,F8-DefaultModelBuildingRequest,F8-InternalConfig,F8-ProjectBuilder,F11-lifecyclePhase,F11-artifactExists,F11-NA,F11-artifactUri,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@codehaus.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-jason@tesla.io,F71-krosenvold@apache.org,F71-michaelo@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,status
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1569,True,0,6,172,4,14,39,1,11,0.655405405405,96,21,0.21875,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,PERFORMANCE,0.0313225058005,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00686498855835,0.00686498855835,0.0,0.0,0.148148148148,0.0126200274348,0.031914893617,0.0109808633082,-0.666666666667,0.0,0.00696055684455,0.0109808633082,-0.666666666667,-0.666666666667,1,1097,1569,1364,0,0.0,27,0,0,27,0.000946211792371,10,0,0,10,0,10,0,0.0847457627119,0,176,0,0,27,0,203,176,0.056830173559,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1280,10178,41,307,open
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1569,True,0,6,172,4,12,39,1,11,0.743243243243,96,21,0.21875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,PERFORMANCE,0.0313225058005,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00686498855835,0.00686498855835,0.0,0.0,0.148148148148,0.0126200274348,0.031914893617,0.0109808633082,-0.666666666667,0.0,0.00696055684455,0.0109808633082,-0.666666666667,-0.666666666667,1,1097,1569,1364,0,0.0,27,0,0,27,0.000946211792371,10,0,0,10,0,10,0,0.0847457627119,0,176,0,0,27,0,203,176,0.056830173559,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1280,10178,41,307,close
1364,org/apache/maven/configuration,org/apache/maven/configuration/DefaultBeanConfiguratorTest.java,1569,True,0,6,172,4,8,39,1,11,0.581081081081,96,21,0.21875,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,CORRECTNESS,0.00580046403712,UWF_UNWRITTEN_FIELD,12,2,0,0.00686498855835,0.00686498855835,0.0,0.0,0.0,0.0,0.02,0.0332571428571,-1.0,0.00116009280742,0.0,0.0332571428571,-0.666666666667,-0.666666666667,1,1097,1569,1364,0,0.0,27,0,0,27,0.000946211792371,10,0,0,10,0,10,0,0.0847457627119,0,176,0,0,27,0,203,176,0.056830173559,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1280,10178,41,307,open
978,org/apache/maven/execution,org/apache/maven/execution/DefaultMavenExecutionRequest.java,1105,True,3,108,1274,1,8,394,1,25,0.256637168142,853,44,0.0515826494725,0.666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,MALICIOUS_CODE,0.00696055684455,EI_EXPOSE_REP,18,2,1,0.00572082379863,0.00228832951945,0.00114416475973,-1.0,0.0,0.0,0.0,0.0,-0.833333333333,0.0,0.0,0.0,-1.0,-1.0,113,6390,3371,6657,35,0.151785714286,30,11,24,76,0.0188715123646,628,273,19,920,0,355,14,0.146003119883,14,2568,0,1136,124,14,3828,1432,0.120833544982,9,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,276,10178,1,267,open
978,org/apache/maven/execution,org/apache/maven/execution/DefaultMavenExecutionRequest.java,1105,True,4,108,1274,1,8,394,1,25,0.380530973451,853,44,0.0515826494725,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,MALICIOUS_CODE,0.00812064965197,EI_EXPOSE_REP2,18,2,1,0.00572082379863,0.00228832951945,0.00114416475973,-1.0,0.0,0.0,0.0,0.0,-0.857142857143,0.0,0.0,0.0,-1.0,-1.0,113,6390,3371,6657,35,0.151785714286,30,11,24,76,0.0188715123646,628,273,19,920,0,355,14,0.146003119883,14,2568,0,1136,124,14,3828,1432,0.120833544982,9,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,276,10178,1,267,open
8221,org/apache/maven/settings,org/apache/maven/settings/RuntimeInfo.java,3485,True,0,3,964,1,3,197,1,22,0.581818181818,24,22,0.916666666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0,BAD_PRACTICE,0.0092807424594,SE_BAD_FIELD,16,2,0,0.0366132723112,0.0,0.0,0.0,0.0,0.0,0.0180722891566,0.143046799518,-0.625,0.00232018561485,0.00232018561485,0.143046799518,-0.9375,0.0,19,7954,3485,8221,0,0.0,1,0,0,1,0.0003885003885,180,194,0,374,0,-14,0,0.13173606934,0,1550,0,878,78,0,2506,672,0.0288300131193,83,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,349,10178,9908,0,open
1978,org/apache/maven/execution,org/apache/maven/execution/SettingsAdapter.java,1947,True,0,10,1274,1,4,394,1,25,0.404761904762,77,31,0.402597402597,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,BAD_PRACTICE,0.0997679814385,SE_NO_SERIALVERSIONID,19,3,0,0.00572082379863,0.00343249427918,0.0,0.0,0.0,0.0,0.0180722891566,0.143046799518,-1.0,0.00232018561485,0.00232018561485,0.143046799518,-1.0,-1.0,4,1711,1947,1978,35,0.0,30,11,24,76,0.0188715123646,93,6,0,99,0,87,0,0.254239518707,0,2568,0,1136,124,0,3828,1432,0.120833544982,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,380,10178,1,267,open
528,org/apache/maven/execution/scope/internal,org/apache/maven/execution/scope/internal/MojoExecutionScopeTest.java,436,True,0,2,158,4,11,19,1,10,0.590163934426,90,14,0.155555555556,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,PERFORMANCE,0.0313225058005,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00343249427918,0.00343249427918,0.0,0.0,0.148148148148,0.0126200274348,0.031914893617,0.0109808633082,-0.666666666667,0.0,0.00696055684455,0.0109808633082,-1.0,-1.0,1,261,436,528,2,0.0,0,2,0,4,0.00248138957816,55,0,0,55,0,55,0,0.337423312883,0,257,0,29,0,0,286,228,0.146776896487,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,366,10178,67,333,open
528,org/apache/maven/execution/scope/internal,org/apache/maven/execution/scope/internal/MojoExecutionScopeTest.java,436,True,0,2,158,4,12,19,1,10,0.770491803279,90,14,0.155555555556,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,PERFORMANCE,0.0313225058005,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00343249427918,0.00343249427918,0.0,0.0,0.148148148148,0.0126200274348,0.031914893617,0.0109808633082,-0.666666666667,0.0,0.00696055684455,0.0109808633082,-1.0,-1.0,1,261,436,528,2,0.0,0,2,0,4,0.00248138957816,55,0,0,55,0,55,0,0.337423312883,0,257,0,29,0,0,286,228,0.146776896487,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,366,10178,67,333,open
528,org/apache/maven/execution/scope/internal,org/apache/maven/execution/scope/internal/MojoExecutionScopeTest.java,436,True,0,2,158,4,24,19,1,10,0.844262295082,90,14,0.155555555556,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,PERFORMANCE,0.0313225058005,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00343249427918,0.00343249427918,0.0,0.0,0.148148148148,0.0126200274348,0.031914893617,0.0109808633082,-0.666666666667,0.0,0.00696055684455,0.0109808633082,-1.0,-1.0,1,261,436,528,2,0.0,0,2,0,4,0.00248138957816,55,0,0,55,0,55,0,0.337423312883,0,257,0,29,0,0,286,228,0.146776896487,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,366,10178,67,333,open
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecycles.java,1728,True,12,6,764,1,12,102,9,23,0.868055555556,84,36,0.428571428571,0.666666666667,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,CORRECTNESS,0.00116009280742,DMI_ARGUMENTS_WRONG_ORDER,7,2,2,0.0114416475973,0.00343249427918,0.00228832951945,-1.0,0.0,0.0,0.02,0.0332571428571,-1.0,0.00116009280742,0.0,0.0332571428571,-0.8,-1.0,0,95,179,362,0,0.0,13,0,0,13,0.000141257606562,152,69,1,222,0,83,0,0.166883096584,0,5352,0,5721,1851,0,12924,-369,0.0709058957311,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,362,10178,41,307,open
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecycles.java,1728,True,0,6,764,1,4,102,1,23,0.333333333333,84,36,0.428571428571,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,MALICIOUS_CODE,0.00116009280742,MS_MUTABLE_ARRAY,16,1,0,0.0114416475973,0.00343249427918,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.8,-1.0,9,1286,1723,1553,0,0.0,13,0,0,13,0.000141257606562,152,69,1,222,0,83,0,0.166883096584,0,5352,0,5721,1851,0,12924,-369,0.0709058957311,96,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,362,10178,41,307,open
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecycles.java,1728,True,12,6,764,1,9,102,9,23,0.590277777778,84,36,0.428571428571,0.545454545455,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,BAD_PRACTICE,0.00348027842227,NM_CONFUSING,19,3,1,0.0114416475973,0.00343249427918,0.00114416475973,-0.5,0.0,0.0,0.0180722891566,0.143046799518,-1.0,0.00232018561485,0.00232018561485,0.143046799518,-0.8,-1.0,10,1308,1728,1575,0,0.0,13,0,0,13,0.000141257606562,152,69,1,222,0,83,0,0.166883096584,0,5352,0,5721,1851,0,12924,-369,0.0709058957311,96,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,362,10178,41,307,open
1575,org/apache/maven/lifecycle,org/apache/maven/lifecycle/DefaultLifecyclesTest.java,1728,True,7,3,764,1,8,102,5,23,0.864406779661,32,17,0.53125,0.285714285714,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,STYLE,0.0800464037123,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0114416475973,0.00114416475973,0.00114416475973,-1.0,0.0434782608696,0.00231043898341,0.0220048899756,0.0292099903104,-0.855072463768,0.00348027842227,0.00696055684455,0.0292099903104,-0.8,-1.0,1,1308,1728,1575,0,0.0,13,0,0,13,0.000141257606562,0,15,0,15,0,-15,0,0.0335570469799,0,5352,0,5721,1851,0,12924,-369,0.0709058957311,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1540,10178,41,307,open
