F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-Prerequisites,F16-void,F16-boolean,F16-ReportSet,F16-Repository,F16-String,F16-Date,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-Class,F3-Integer,F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-ArrayList<Artifact>,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-CompletionService<ProjectSegment>,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-String[],F3-Artifact,F3-TaskSegment,F3-CLIManager.LOG_FILE,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<String>,F17-static,F17-NA,F2-LifecycleMappingsXpp3Reader,F2-NA,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Arrays,F2-StringTokenizer,F2-Short,F2-List<Exception>,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-List,F2-File,F6-org.apache.maven.plugin.DefaultRepositoryRequest,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-org.apache.maven.lifecycle.internal.Plugin,F6-org.apache.maven.lifecycle.internal.ThreadOutputMuxer,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.lang.Integer,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-java.util.Date,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F6-org.apache.maven.plugin.lifecycle.io.xpp3.XmlPullParserException,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getTouchfile,F1-getDependencies,F1-getName,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-artifacts,F9-start,F9-buildStartTime,F9-username,F9-dependency,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Iterator,F4-byte,F8-CacheRecord,F8-Dependency,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-MetadataResolutionResult,F8-Authentication,F8-DefaultProjectBuilderConfiguration,F8-NA,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ExecutionPlanItemTest.java,267,True,0,4,2743,2,12,287,1,62,0.671641791045,40,17,0.425,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,1,PERFORMANCE,0.0296662546354,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.037610619469,0.00110619469027,0.0,0.0,0.625,0.0213068181818,0.153846153846,0.388386960628,0.416666666667,0.00741656365884,0.0358467243511,0.388386960628,0.117647058824,1.0,1,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,1,1,0,2,0,0,0,0.0130718954248,0,3202,0,574,47,0,3823,2628,0.0331836990597,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1522,10178,16,1264,0
1472,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleStarter.java,189,True,50,2,2743,1,0,287,16,62,0.833333333333,139,26,0.187050359712,1.0,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,1,STYLE,0.00865265760198,REC_CATCH_EXCEPTION,17,2,1,0.037610619469,0.00110619469027,0.00110619469027,1.0,0.285714285714,0.00971817298348,0.0577889447236,0.493104689705,-0.285714285714,0.00741656365884,0.0222496909765,0.493104689705,0.117647058824,1.0,4,275,248,1524,37,0.0,1,11,26,49,0.0182958754858,163,21,2,186,0,142,0,0.0778407176929,0,3202,0,574,47,0,3823,2628,0.0331836990597,224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1472,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleThreadedBuilder.java,267,True,15,4,2743,2,0,287,3,62,0.417142857143,123,33,0.268292682927,1.0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,1,STYLE,0.00741656365884,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.037610619469,0.00110619469027,0.00110619469027,1.0,0.833333333333,0.00661375661376,0.0577889447236,0.493104689705,0.666666666667,0.00741656365884,0.0222496909765,0.493104689705,0.117647058824,1.0,2,223,189,1472,37,0.0,1,11,26,49,0.0182958754858,155,14,0,169,0,141,0,0.0104887096035,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilder.java,267,True,50,14,2743,4,20,287,17,62,0.297352342159,380,43,0.113157894737,0.54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,2,PERFORMANCE,0.00865265760198,WMI_WRONG_MAP_ITERATOR,18,2,1,0.037610619469,0.00221238938053,0.00110619469027,1.0,0.571428571429,0.0222634508349,0.153846153846,0.388386960628,0.142857142857,0.00741656365884,0.0358467243511,0.388386960628,0.117647058824,1.0,7,267,240,1516,37,0.0,1,11,26,49,0.0182958754858,164,93,4,261,0,71,0,0.0871023232156,0,3202,0,574,47,0,3823,2628,0.0331836990597,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1368,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilder.java,267,True,0,14,2743,4,0,287,1,62,0.568228105906,380,43,0.113157894737,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,2,STYLE,0.00865265760198,REC_CATCH_EXCEPTION,20,3,1,0.037610619469,0.00221238938053,0.00110619469027,1.0,0.285714285714,0.00971817298348,0.0577889447236,0.493104689705,-0.285714285714,0.00741656365884,0.0222496909765,0.493104689705,0.117647058824,1.0,15,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,164,93,4,261,0,71,0,0.0871023232156,0,3202,0,574,47,0,3823,2628,0.0331836990597,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1368,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,267,True,6,7,2743,1,8,287,1,62,0.485294117647,103,19,0.184466019417,0.833333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,2,STYLE,0.185414091471,DLS_DEAD_LOCAL_STORE,15,1,1,0.037610619469,0.00221238938053,0.00110619469027,1.0,0.0266666666667,0.00123597883598,0.0577889447236,0.493104689705,-0.94,0.00741656365884,0.0222496909765,0.493104689705,0.117647058824,1.0,8,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,95,8,0,103,0,87,0,0.00675640518023,0,3202,0,574,47,0,3823,2628,0.0331836990597,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1368,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/LifecycleWeaveBuilderTest.java,267,True,6,7,2743,1,4,287,1,62,0.558823529412,103,19,0.184466019417,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,2,STYLE,0.185414091471,DLS_DEAD_LOCAL_STORE,15,1,1,0.037610619469,0.00221238938053,0.00110619469027,1.0,0.0266666666667,0.00123597883598,0.0577889447236,0.493104689705,-0.94,0.00741656365884,0.0222496909765,0.493104689705,0.117647058824,1.0,8,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,95,8,0,103,0,87,0,0.00675640518023,0,3202,0,574,47,0,3823,2628,0.0331836990597,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1368,10178,16,1264,0
1449,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadLockedArtifact.java,164,True,3,50,2743,1,0,287,1,62,0.128125,240,24,0.1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,1,BAD_PRACTICE,0.00123609394314,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,0.037610619469,0.00110619469027,0.00110619469027,-1.0,0.0,0.0,0.140243902439,0.172841739892,-1.0,0.00988875154512,0.0271940667491,0.172841739892,0.117647058824,-1.0,4,8929,2678,10178,37,0.0,1,11,26,49,0.0182958754858,2,2,0,4,0,0,0,0.0323734236778,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,1
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,267,True,28,8,2743,3,12,287,3,62,0.208860759494,387,31,0.0801033591731,0.214285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,5,I18N,0.0160692212608,DM_DEFAULT_ENCODING,19,1,3,0.037610619469,0.00553097345133,0.0033185840708,1.0,0.461538461538,0.248520710059,0.461538461538,0.0,0.307692307692,0.0,0.00741656365884,0.0,0.117647058824,1.0,3,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,17,12,0,29,0,5,0,0.0033586111325,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,267,True,8,8,2743,3,12,287,2,62,0.411392405063,387,31,0.0801033591731,0.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,5,MT_CORRECTNESS,0.00123609394314,NN_NAKED_NOTIFY,14,2,1,0.037610619469,0.00553097345133,0.00110619469027,1.0,1.0,0.0,0.625,0.194196428571,1.0,0.00123609394314,0.0061804697157,0.194196428571,0.117647058824,1.0,3,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,17,12,0,29,0,5,0,0.0033586111325,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,267,True,14,8,2743,3,8,287,2,62,0.316455696203,387,31,0.0801033591731,0.857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,5,MT_CORRECTNESS,0.00123609394314,SC_START_IN_CTOR,14,2,3,0.037610619469,0.00553097345133,0.0033185840708,1.0,1.0,0.0,0.625,0.194196428571,1.0,0.00123609394314,0.0061804697157,0.194196428571,0.117647058824,1.0,3,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,17,12,0,29,0,5,0,0.0033586111325,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,267,True,0,8,2743,3,0,287,1,62,0.198312236287,387,31,0.0801033591731,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,5,MT_CORRECTNESS,0.00123609394314,UW_UNCOND_WAIT,17,3,1,0.037610619469,0.00553097345133,0.00110619469027,1.0,1.0,0.0,0.625,0.194196428571,1.0,0.00123609394314,0.0061804697157,0.194196428571,0.117647058824,1.0,3,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,17,12,0,29,0,5,0,0.0033586111325,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxer.java,267,True,14,8,2743,3,0,287,2,62,0.445147679325,387,31,0.0801033591731,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,5,I18N,0.0160692212608,DM_DEFAULT_ENCODING,19,1,3,0.037610619469,0.00553097345133,0.0033185840708,1.0,0.461538461538,0.248520710059,0.461538461538,0.0,0.307692307692,0.0,0.00741656365884,0.0,0.117647058824,1.0,3,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,17,12,0,29,0,5,0,0.0033586111325,0,3202,0,574,47,0,3823,2628,0.0331836990597,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1379,10178,16,1264,0
1575,org/apache/maven/lifecycle/internal,org/apache/maven/lifecycle/internal/ThreadOutputMuxerTest.java,267,True,27,3,2743,2,8,287,4,62,0.558282208589,120,17,0.141666666667,0.185185185185,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,7,I18N,0.0160692212608,DM_DEFAULT_ENCODING,19,1,2,0.037610619469,0.00774336283186,0.00221238938053,1.0,0.461538461538,0.248520710059,0.461538461538,0.0,0.307692307692,0.0,0.00741656365884,0.0,0.117647058824,0.142857142857,0,326,267,1575,37,0.0,1,11,26,49,0.0182958754858,107,0,0,107,0,107,0,0.0108640471114,0,3202,0,574,47,0,3823,2628,0.0331836990597,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1575,10178,16,1264,0
