F72,F54,F53,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-protected,F13-public,F18-private,F18-public,F14-static-final,F14-static,F1-delete,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-out,F9-className,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F9-env,F10-true,F19-abstract,F19-interface,F15-private,F15-protected,F15-public,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F85,F73,F84,F146,F147,category
9065,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteJavaTest.java,4288,True,9,8,23315,1,8,3202,1,399,0.390625,80,28,0.35,0.333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,PERFORMANCE,0.033360455655,DM_NUMBER_CTOR,20,3,1,0.308740978348,0.00240577385726,0.000801924619086,1.0,0.0243902439024,0.00148720999405,0.0434782608696,0.0139352698317,-0.951219512195,0.0,0.00569568755085,0.0139352698317,-0.625974025974,-0.333333333333,16,8492,4288,9065,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,268,59,1,328,652,0.00302295595352,545,0,209,0,0.0633443528961,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,1103,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1678,1,13497,3,575,574,0
9065,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteJavaTest.java,4288,True,6,8,23315,1,7,3202,1,399,0.54296875,80,28,0.35,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,BAD_PRACTICE,0.0496338486574,NM_CONFUSING,19,3,0,0.308740978348,0.00240577385726,0.000400962309543,-0.5,0.0491803278689,0.00187046492878,0.164705882353,0.213628226428,-0.901639344262,0.00244100895037,0.0317331163548,0.213628226428,-0.625974025974,-0.333333333333,16,8492,4288,9065,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,268,59,1,328,652,0.00302295595352,545,0,209,0,0.0633443528961,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,1103,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1678,1,13497,3,575,574,1
9065,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteJavaTest.java,4288,True,10,8,23315,1,7,3202,1,399,0.55859375,80,28,0.35,0.528571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,3,BAD_PRACTICE,0.0496338486574,NM_CONFUSING,19,3,0,0.308740978348,0.00240577385726,0.000400962309543,-0.5,0.0491803278689,0.00187046492878,0.164705882353,0.213628226428,-0.901639344262,0.00244100895037,0.0317331163548,0.213628226428,-0.625974025974,-0.333333333333,16,8492,4288,9065,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,268,59,1,328,652,0.00302295595352,545,0,209,0,0.0633443528961,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,1103,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1678,1,13497,3,575,574,1
12518,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java,4718,True,10,10,23315,2,8,3202,1,399,0.692810457516,95,35,0.368421052632,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,STYLE,0.0138323840521,DLS_DEAD_LOCAL_STORE,17,2,1,0.308740978348,0.00400962309543,0.000801924619086,-1.0,0.529411764706,0.0085908602792,0.151351351351,0.211525257493,0.0588235294118,0.00162733930024,0.0439381611066,0.211525257493,-0.625974025974,-0.6,17,9083,4323,9656,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,85,191,1,277,652,0.00302295595352,545,0,-106,0,0.0294593302781,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,3078,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,1
12518,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java,4718,True,9,10,23315,2,8,3202,2,399,0.470588235294,95,35,0.368421052632,0.222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,I18N,0.13506916192,DM_DEFAULT_ENCODING,19,1,2,0.308740978348,0.00400962309543,0.00160384923817,-1.0,0.180722891566,0.0740310640151,0.163157894737,0.00188358095145,-0.638554216867,0.0,0.0252237591538,0.00188358095145,-0.625974025974,-0.6,17,9083,4323,9656,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,85,191,1,277,652,0.00302295595352,545,0,-106,0,0.0294593302781,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,3078,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,1
12518,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java,4718,True,9,10,23315,2,8,3202,2,399,0.470588235294,95,35,0.368421052632,0.222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,BAD_PRACTICE,0.0154597233523,OS_OPEN_STREAM,16,2,2,0.308740978348,0.00400962309543,0.00160384923817,-1.0,0.473684210526,0.00997229916898,0.164705882353,0.213628226428,-0.0526315789474,0.00244100895037,0.0317331163548,0.213628226428,-0.625974025974,-0.6,17,9083,4323,9656,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,85,191,1,277,652,0.00302295595352,545,0,-106,0,0.0294593302781,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,3078,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,1
12518,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java,4718,True,0,10,23315,2,0,3202,1,399,0.875816993464,95,35,0.368421052632,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,CORRECTNESS,0.00162733930024,IJU_ASSERT_METHOD_INVOKED_FROM_RUN_METHOD,9,2,1,0.308740978348,0.00400962309543,0.000801924619086,1.0,1.0,0.0,0.651785714286,0.342328337585,1.0,0.0,0.0593978844589,0.342328337585,-0.625974025974,-0.6,17,9083,4323,9656,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,85,191,1,277,652,0.00302295595352,545,0,-106,0,0.0294593302781,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,3078,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,0
12518,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/ExecuteWatchdogTest.java,4718,True,0,10,23315,2,19,3202,1,399,0.83660130719,95,35,0.368421052632,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,5,PERFORMANCE,0.033360455655,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.308740978348,0.00400962309543,0.0,0.0,0.0243902439024,0.00148720999405,0.0434782608696,0.0139352698317,-0.951219512195,0.0,0.00569568755085,0.0139352698317,-0.625974025974,-0.6,17,9083,4323,9656,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,85,191,1,277,652,0.00302295595352,545,0,-106,0,0.0294593302781,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,3078,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,1
9623,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Exit.java,4321,True,3,13,23315,3,8,3202,1,399,0.506382978723,107,107,1.0,0.666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2,PERFORMANCE,0.033360455655,DM_NUMBER_CTOR,18,2,1,0.308740978348,0.00160384923817,0.000801924619086,-1.0,0.0243902439024,0.00148720999405,0.0434782608696,0.0139352698317,-0.951219512195,0.0,0.00569568755085,0.0139352698317,-0.625974025974,-1.0,10,5454,3485,6027,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,287,103,14,404,652,0.00302295595352,545,0,184,0,0.0899963619226,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,1026,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1601,1,13497,3,575,574,1
9623,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Exit.java,4321,True,7,13,23315,3,8,3202,3,399,0.953191489362,107,107,1.0,0.857142857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2,STYLE,0.0789259560618,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.308740978348,0.00160384923817,0.000801924619086,-1.0,0.0412371134021,0.00136333151311,0.151351351351,0.211525257493,-0.917525773196,0.00162733930024,0.0439381611066,0.211525257493,-0.625974025974,-1.0,12,5545,3533,6118,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,287,103,14,404,652,0.00302295595352,545,0,184,0,0.0899963619226,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,1026,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1601,1,13497,3,575,574,1
5687,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/Expand.java,3326,True,176,22,23315,1,16,3202,39,399,0.647749510763,306,155,0.506535947712,0.360795454545,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1,BAD_PRACTICE,0.0642799023596,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.308740978348,0.000801924619086,0.000801924619086,-1.0,0.0632911392405,0.00237141483737,0.164705882353,0.213628226428,-0.873417721519,0.00244100895037,0.0317331163548,0.213628226428,-0.625974025974,-1.0,114,12249,4784,12822,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,684,548,35,1267,652,0.00302295595352,545,0,136,0,0.107795836688,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,160,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,732,1,13497,3,575,574,1
3772,org/apache/tools/ant/taskdefs,cass,org/apache/tools/ant/taskdefs/FilterTest.java,2678,True,25,13,23315,1,16,3202,4,399,0.877192982456,77,19,0.246753246753,0.4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,4,I18N,0.13506916192,DM_DEFAULT_ENCODING,19,1,3,0.308740978348,0.00320769847634,0.00240577385726,-1.0,0.180722891566,0.0740310640151,0.163157894737,0.00188358095145,-0.638554216867,0.0,0.0252237591538,0.00188358095145,-0.625974025974,-1.0,14,12422,4836,12995,275,0.0,20,20,255,315,18763,583,474460,0.0102476301289,98343,31,0.0767515976655,38,75,146,1,222,652,0.00302295595352,545,0,-71,0,0.0524011666383,0,76852,0,53381,6675,0,136908,23471,0.0774373428932,277020,178677,3078,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,3653,1,13497,3,575,574,1
