F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-String,F3-long,F3-int,F3-String[],F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-NA,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-NA,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-NA,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F1-delete,F1-NA,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-Set,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-NA,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-size,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,status
6363,org/apache/tools/ant/filters,org/apache/tools/ant/filters/LineContainsTest.java,3248,True,3,5,2239,1,4,276,1,61,0.767857142857,26,19,0.730769230769,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,CORRECTNESS,0.0698438783895,IJU_TEARDOWN_NO_SUPER,7,2,1,0.0186385737439,0.000810372771475,0.000810372771475,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,0.478260869565,1.0,13,7701,3745,8414,0,0.0,0,0,0,0,0.0,11,44,4,59,0,-33,0,0.00329396059272,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,20,732,close
7551,org/apache/tools/ant/filters,org/apache/tools/ant/filters/NoNewLineTest.java,3541,True,3,4,2239,1,4,276,1,61,0.836734693878,17,19,1.11764705882,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,CORRECTNESS,0.0698438783895,IJU_TEARDOWN_NO_SUPER,7,2,1,0.0186385737439,0.000810372771475,0.000810372771475,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,0.478260869565,1.0,8,6838,3541,7551,0,0.0,0,0,0,0,0.0,72,35,1,108,0,37,0,0.0173321589772,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3653,13497,20,732,close
7623,org/apache/tools/ant/filters,org/apache/tools/ant/filters/ReplaceTokensTest.java,3554,True,3,5,2239,1,4,276,1,61,0.728813559322,29,19,0.655172413793,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,CORRECTNESS,0.0698438783895,IJU_TEARDOWN_NO_SUPER,7,2,1,0.0186385737439,0.000810372771475,0.000810372771475,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,0.478260869565,1.0,10,6910,3554,7623,0,0.0,0,0,0,0,0.0,79,48,4,131,0,31,0,0.0948417736343,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,20,732,close
1683,org/apache/tools/ant/filters,org/apache/tools/ant/filters/SortFilter.java,1223,True,0,11,2239,2,0,276,1,61,0.973333333333,137,215,1.56934306569,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,BAD_PRACTICE,0.000821692686935,RV_NEGATING_RESULT_OF_COMPARETO,16,2,1,0.0186385737439,0.00162074554295,0.000810372771475,1.0,1.0,0.0,0.258964143426,0.317337256334,1.0,0.00246507806081,0.05094494659,0.317337256334,0.478260869565,1.0,5,970,1223,1683,0,0.0,0,0,0,0,0.0,17,17,24,58,0,0,0,0.111863063295,0,6401,0,4183,181,0,10765,2218,0.0927112122036,20,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,732,13497,20,732,close
1683,org/apache/tools/ant/filters,org/apache/tools/ant/filters/SortFilter.java,1223,True,0,11,2239,2,22,276,1,61,0.968,137,215,1.56934306569,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,PERFORMANCE,0.0328677074774,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0186385737439,0.00162074554295,0.0,0.0,0.475,0.0155859375,0.2625,0.148426162132,-0.05,0.000821692686935,0.0336894001643,0.148426162132,0.478260869565,1.0,0,19,132,732,0,0.0,0,0,0,0,0.0,17,17,24,58,0,0,0,0.111863063295,0,6401,0,4183,181,0,10765,2218,0.0927112122036,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,732,13497,20,732,close
7706,org/apache/tools/ant/filters,org/apache/tools/ant/filters/StripJavaCommentsTest.java,3567,True,3,4,2239,1,4,276,1,61,0.826923076923,23,19,0.826086956522,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,CORRECTNESS,0.0698438783895,IJU_TEARDOWN_NO_SUPER,7,2,1,0.0186385737439,0.000810372771475,0.000810372771475,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,0.478260869565,1.0,9,6993,3567,7706,0,0.0,0,0,0,0,0.0,20,89,1,110,0,-69,0,0.0030551675984,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,20,732,close
7600,org/apache/tools/ant/filters,org/apache/tools/ant/filters/TokenFilterTest.java,3549,True,10,34,2239,2,12,276,1,61,0.851351351351,228,23,0.100877192982,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,I18N,0.136400986031,DM_DEFAULT_ENCODING,19,1,1,0.0186385737439,0.00243111831442,0.000810372771475,1.0,0.186746987952,0.0759362752214,0.164021164021,0.00342742566502,-0.626506024096,0.000821692686935,0.0246507806081,0.00342742566502,0.478260869565,0.333333333333,3,3262,2401,3975,0,0.0,0,0,0,0,0.0,19,298,1,318,0,-279,0,0.0158367305254,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3653,13497,20,732,close
7600,org/apache/tools/ant/filters,org/apache/tools/ant/filters/TokenFilterTest.java,3549,True,3,34,2239,2,4,276,1,61,0.152027027027,228,23,0.100877192982,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,CORRECTNESS,0.0698438783895,IJU_TEARDOWN_NO_SUPER,7,2,1,0.0186385737439,0.00243111831442,0.000810372771475,1.0,0.764705882353,0.0149942329873,0.6875,0.30950160395,0.529411764706,0.0,0.063270336894,0.30950160395,0.478260869565,0.333333333333,15,6887,3549,7600,0,0.0,0,0,0,0,0.0,19,298,1,318,0,-279,0,0.0158367305254,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3653,13497,20,732,close
7600,org/apache/tools/ant/filters,org/apache/tools/ant/filters/TokenFilterTest.java,3549,True,0,34,2239,2,0,276,1,61,0.983108108108,228,23,0.100877192982,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,I18N,0.0188989317995,DM_CONVERT_CASE,20,3,1,0.0186385737439,0.00243111831442,0.000810372771475,-1.0,0.0,0.0,0.164021164021,0.00342742566502,-1.0,0.000821692686935,0.0246507806081,0.00342742566502,0.478260869565,0.333333333333,15,6887,3549,7600,0,0.0,0,0,0,0,0.0,19,298,1,318,0,-279,0,0.0158367305254,0,6401,0,4183,181,0,10765,2218,0.0927112122036,2938,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3653,13497,20,732,open
6259,org/apache/tools/ant/filters/util,org/apache/tools/ant/filters/util/ChainReaderHelper.java,3219,True,0,10,128,2,22,10,1,2,0.578397212544,179,86,0.480446927374,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PERFORMANCE,0.0328677074774,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.000810372771475,0.000810372771475,0.0,0.0,0.475,0.0155859375,0.2625,0.148426162132,-0.05,0.000821692686935,0.0336894001643,0.148426162132,-1.0,-1.0,40,8983,3959,9696,0,0.0,0,0,0,0,0.0,551,146,46,743,0,405,0,0.108196632828,0,551,0,146,46,0,743,405,0.108196632828,20,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,732,13497,20,732,open
6259,org/apache/tools/ant/helper,org/apache/tools/ant/helper/ProjectHelper2.java,3219,True,107,13,1004,7,12,54,18,20,0.214227970897,679,463,0.681885125184,0.598130841121,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,STYLE,0.0287592440427,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00243111831442,0.000810372771475,0.000810372771475,-1.0,0.2,0.00551724137931,0.191256830601,0.321342066036,-0.6,0.00246507806081,0.0550534100247,0.321342066036,-1.0,-1.0,71,6410,3448,7123,0,0.0,0,0,0,0,0.0,653,588,57,1298,0,65,0,0.140501978107,0,1263,0,822,67,0,2152,441,0.136107993068,20,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,732,13497,20,732,open
6259,org/apache/tools/ant/helper,org/apache/tools/ant/helper/ProjectHelperImpl.java,3219,True,6,4,1004,9,12,54,2,20,0.997073170732,444,490,1.1036036036,0.666666666667,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,STYLE,0.0813475760066,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00243111831442,0.00162074554295,0.000810372771475,-1.0,0.0707070707071,0.00226577865031,0.191256830601,0.321342066036,-0.858585858586,0.00246507806081,0.0550534100247,0.321342066036,-1.0,-1.0,41,8808,3953,9521,0,0.0,0,0,0,0,0.0,137,197,9,343,0,-60,0,0.0790287944274,0,1263,0,822,67,0,2152,441,0.136107993068,20,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,732,13497,20,732,open
6259,org/apache/tools/ant/helper,org/apache/tools/ant/helper/ProjectHelperImpl.java,3219,True,11,4,1004,9,0,54,4,20,0.588292682927,444,490,1.1036036036,1.0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,STYLE,0.0813475760066,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00243111831442,0.00162074554295,0.000810372771475,-1.0,0.0707070707071,0.00226577865031,0.191256830601,0.321342066036,-0.858585858586,0.00246507806081,0.0550534100247,0.321342066036,-1.0,-1.0,4,2107,1994,2820,0,0.0,0,0,0,0,0.0,137,197,9,343,0,-60,0,0.0790287944274,0,1263,0,822,67,0,2152,441,0.136107993068,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,732,13497,20,732,open
