F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
3004,org/apache/tools/ant/launch,org/apache/tools/ant/launch/LocatorTest.java,1344,True,3,16,457,1,4,39,1,6,0.624309392265,94,65,0.691489361702,1.0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,BAD_PRACTICE,0.0100586756077,NM_METHOD_NAMING_CONVENTION,16,2,1,0.00326530612245,0.000816326530612,0.000816326530612,1.0,0.833333333333,0.00555555555556,0.308300395257,0.45773666,0.666666666667,0.00586756077117,0.0628667225482,0.45773666,0.0,1.0,11,1970,1344,3004,0,0.0,0,0,0,0,0.0,60,31,0,91,0,29,0,0.244168863946,0,868,0,313,60,0,1241,555,0.145891304287,210,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1244,13497,102,1136,0
10279,org/apache/tools/ant/listener,org/apache/tools/ant/listener/AnsiColorLogger.java,3256,True,48,2,400,1,16,29,10,9,0.662551440329,112,116,1.03571428571,0.229166666667,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BAD_PRACTICE,0.00419111483655,UI_INHERITANCE_UNSAFE_GETRESOURCE,19,3,1,0.000816326530612,0.000816326530612,0.000816326530612,-1.0,0.0,0.0,0.308300395257,0.45773666,-1.0,0.00586756077117,0.0628667225482,0.45773666,-1.0,-1.0,16,9245,3256,10279,0,0.0,0,0,0,0,0.0,333,121,1,455,0,212,0,0.198844665165,0,1006,0,237,100,0,1343,769,0.19267024492,1887,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2922,13497,301,1335,1
2656,org/apache/tools/ant/property,org/apache/tools/ant/property/ResolvePropertyMap.java,1194,True,21,5,212,1,12,37,4,8,0.652777777778,61,69,1.13114754098,0.761904761905,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.0905280804694,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.000816326530612,0.000816326530612,0.000816326530612,1.0,0.12962962963,0.00376085962506,0.253298153034,0.448765691617,-0.740740740741,0.00586756077117,0.0779547359598,0.448765691617,1.0,1.0,6,1622,1194,2656,0,0.0,0,0,0,0,0.0,107,17,1,125,0,90,0,0.285452831611,0,597,0,34,1,0,632,563,0.248480299224,173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1207,13497,173,1207,0
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3250,True,17,45,23220,2,12,3173,4,407,0.525832376579,413,344,0.832929782082,0.294117647059,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,STYLE,0.010896898575,DLS_DEAD_LOCAL_STORE,20,3,1,0.30693877551,0.00489795918367,0.000816326530612,-1.0,0.615384615385,0.00788954635108,0.253298153034,0.448765691617,0.230769230769,0.00586756077117,0.0779547359598,0.448765691617,-0.351063829787,-1.0,4,1664,1211,2698,128,0.0,22,164,-36,314,0.0105474459844,259,179,22,460,0,80,0,0.129761408141,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,642,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1677,13497,20,1054,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3250,True,16,45,23220,2,0,3173,4,407,0.280137772675,413,344,0.832929782082,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,I18N,0.134953897737,DM_DEFAULT_ENCODING,19,1,1,0.30693877551,0.00489795918367,0.000816326530612,-1.0,0.23602484472,0.0901585586976,0.20652173913,0.00544020774661,-0.527950310559,0.000838222967309,0.0310142497904,0.00544020774661,-0.351063829787,-1.0,39,7900,3186,8934,128,0.0,22,164,-36,314,0.0105474459844,259,179,22,460,0,80,0,0.129761408141,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,642,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1677,13497,20,1054,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3250,True,16,45,23220,2,0,3173,4,407,0.235361653272,413,344,0.832929782082,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,I18N,0.134953897737,DM_DEFAULT_ENCODING,19,1,1,0.30693877551,0.00489795918367,0.000816326530612,-1.0,0.23602484472,0.0901585586976,0.20652173913,0.00544020774661,-0.527950310559,0.000838222967309,0.0310142497904,0.00544020774661,-0.351063829787,-1.0,39,7900,3186,8934,128,0.0,22,164,-36,314,0.0105474459844,259,179,22,460,0,80,0,0.129761408141,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,642,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1677,13497,20,1054,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3250,True,8,45,23220,2,8,3173,3,407,0.362227324914,413,344,0.832929782082,0.701923076923,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,BAD_PRACTICE,0.0502933780386,NM_CONFUSING,19,3,0,0.30693877551,0.00489795918367,0.000408163265306,-0.5,0.366666666667,0.00928888888889,0.308300395257,0.45773666,-0.266666666667,0.00586756077117,0.0628667225482,0.45773666,-0.351063829787,-1.0,45,9075,3250,10109,128,0.0,22,164,-36,314,0.0105474459844,259,179,22,460,0,80,0,0.129761408141,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,642,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1677,13497,20,1054,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3250,True,3,45,23220,2,6,3173,1,407,0.54822043628,413,344,0.832929782082,0.833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,BAD_PRACTICE,0.0502933780386,NM_CONFUSING,19,3,0,0.30693877551,0.00489795918367,0.000408163265306,-0.5,0.366666666667,0.00928888888889,0.308300395257,0.45773666,-0.266666666667,0.00586756077117,0.0628667225482,0.45773666,-0.351063829787,-1.0,45,9075,3250,10109,128,0.0,22,164,-36,314,0.0105474459844,259,179,22,460,0,80,0,0.129761408141,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,642,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1677,13497,20,1054,1
10109,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTask.java,3250,True,82,45,23220,2,12,3173,16,407,0.390355912744,413,344,0.832929782082,0.560975609756,62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6,BAD_PRACTICE,0.0662196144174,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.30693877551,0.00489795918367,0.000816326530612,-1.0,0.0632911392405,0.00237141483737,0.308300395257,0.45773666,-0.873417721519,0.00586756077117,0.0628667225482,0.45773666,-0.351063829787,-1.0,33,7607,3136,8641,128,0.0,22,164,-36,314,0.0105474459844,259,179,22,460,0,80,0,0.129761408141,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,642,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1677,13497,20,1054,1
9114,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractCvsTaskTest.java,3194,True,3,7,23220,1,4,3173,1,407,0.688524590164,32,19,0.59375,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,CORRECTNESS,0.0712489522213,IJU_TEARDOWN_NO_SUPER,7,2,1,0.30693877551,0.000816326530612,0.000816326530612,1.0,0.764705882353,0.0163573450771,0.690265486726,0.24869245239,0.529411764706,0.0,0.0653813914501,0.24869245239,-0.351063829787,1.0,14,8080,3194,9114,128,0.0,22,164,-36,314,0.0105474459844,87,53,1,141,0,34,0,0.0721365779429,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,2618,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,20,1054,0
4925,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java,2109,True,3,24,23220,1,6,3173,1,407,0.370731707317,170,201,1.18235294118,0.833333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1,BAD_PRACTICE,0.0502933780386,NM_CONFUSING,19,3,0,0.30693877551,0.000816326530612,0.000408163265306,-0.5,0.366666666667,0.00928888888889,0.308300395257,0.45773666,-0.266666666667,0.00586756077117,0.0628667225482,0.45773666,-0.351063829787,-1.0,13,3891,2109,4925,128,0.0,22,164,-36,314,0.0105474459844,59,20,0,79,0,39,0,0.128130942096,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,1052,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2087,13497,20,1054,1
13494,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Ant.java,4005,True,36,29,23220,4,0,3173,7,407,0.70581257414,454,305,0.671806167401,1.0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,8,BAD_PRACTICE,0.00754400670578,DE_MIGHT_IGNORE,16,2,4,0.30693877551,0.0065306122449,0.00326530612245,-1.0,0.333333333333,0.00888888888889,0.308300395257,0.45773666,-0.333333333333,0.00586756077117,0.0628667225482,0.45773666,-0.351063829787,-0.25,163,12460,4005,13494,128,0.0,22,164,-36,314,0.0105474459844,2312,810,76,3198,0,1502,0,0.139394495747,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,386,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1420,13497,20,1054,1
13494,org/apache/tools/ant/taskdefs,org/apache/tools/ant/taskdefs/Ant.java,4005,True,100,29,23220,4,0,3173,19,407,0.550415183867,454,305,0.671806167401,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,8,BAD_PRACTICE,0.00754400670578,DE_MIGHT_IGNORE,19,3,1,0.30693877551,0.0065306122449,0.000816326530612,1.0,0.333333333333,0.00888888888889,0.308300395257,0.45773666,-0.333333333333,0.00586756077117,0.0628667225482,0.45773666,-0.351063829787,-0.25,54,5954,2697,6988,128,0.0,22,164,-36,314,0.0105474459844,2312,810,76,3198,0,1502,0,0.139394495747,0,74661,0,51711,5511,0,131883,22950,0.0788453122743,386,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1420,13497,20,1054,0
