F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-List<String>,F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-FileSystem,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-TokenStreamComponents,F16-NamedList,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-Map<String Object>,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-double,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-long[],F3-Path,F3-Locale,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F7-/=,F12-long,F12-int,F12-BytesRef,F12-SpanQuery,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-Map<String Object>,F12-NamedList,F12-String,F12-Scorer,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.index.TokenStreamComponents,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.lang.Double,F6-java.util.Date,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-jj_consume_token,F1-next,F1-createRequestParameters,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-load,F1-getName,F1-toString,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.lang.Error,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-PostingsEnum,F5-FastInputStream,F5-java.lang.Number,F5-Similarity,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-maxSize,F9-stream,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-File,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-NamedList,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-ConstantBulkScorer,F8-BloomFilteredTermsEnum,F8-DirectoryFile,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HavingStream,F8-HashCollector,F8-FixedQueue<E>,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-NA,F11-collection,F11-params,F11-log,F11-startOffset,F11-field,F11-failedPings,F11-start,F11-token,F11-replica,F11-propertyName,F11-elapsedTime,F11-endOffset,F11-vs,F11-fst,F11-query,F11-name,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-jbernste@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-thelabdude@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1882,True,44,19,587,1,4,64,6,11,0.360531309298,332,143,0.430722891566,0.136363636364,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,BAD_PRACTICE,0.00362225097025,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.00372023809524,0.00198412698413,0.000496031746032,0.0,0.142857142857,0.00298656047785,0.119155354449,0.253761023117,-0.642857142857,0.00336351875809,0.0175937904269,0.253761023117,0.733333333333,0.75,0,2230,290,5401,9,0.0,5,9,0,23,0.0282555282555,1527,546,2,2075,0,981,0,0.0377065444285,0,4957,0,1958,12,0,6927,2999,0.0381165706467,2230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,25862,30,3201,1
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1882,True,12,19,587,1,0,64,1,11,0.309297912713,332,143,0.430722891566,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,BAD_PRACTICE,0.00362225097025,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.00372023809524,0.00198412698413,0.000744047619048,1.0,0.142857142857,0.00298656047785,0.119155354449,0.253761023117,-0.642857142857,0.00336351875809,0.0175937904269,0.253761023117,0.733333333333,0.75,0,2230,290,5401,9,0.0,5,9,0,23,0.0282555282555,1527,546,2,2075,0,981,0,0.0377065444285,0,4957,0,1958,12,0,6927,2999,0.0381165706467,2230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,25862,30,3201,0
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1882,True,12,19,587,1,0,64,1,11,0.324478178368,332,143,0.430722891566,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,STYLE,0.0434670116429,REC_CATCH_EXCEPTION,20,3,3,0.00372023809524,0.00198412698413,0.000744047619048,1.0,0.238095238095,0.00394360642808,0.362377380265,0.631657102277,-0.297619047619,0.0175937904269,0.150064683053,0.631657102277,0.733333333333,0.75,20,17102,2238,20273,9,0.0,5,9,0,23,0.0282555282555,1527,546,2,2075,0,981,0,0.0377065444285,0,4957,0,1958,12,0,6927,2999,0.0381165706467,2230,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5401,25862,30,3201,0
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1882,True,220,19,587,1,7,64,26,11,0.404554079696,332,143,0.430722891566,0.0871657754011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,BAD_PRACTICE,0.00103492884864,RR_NOT_CHECKED,16,2,2,0.00372023809524,0.00198412698413,0.000496031746032,0.0,0.5,0.00609756097561,0.119155354449,0.253761023117,0.0,0.00336351875809,0.0175937904269,0.253761023117,0.733333333333,0.75,20,17102,2238,20273,9,0.0,5,9,0,23,0.0282555282555,1527,546,2,2075,0,981,0,0.0377065444285,0,4957,0,1958,12,0,6927,2999,0.0381165706467,2230,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5401,25862,30,3201,0
17957,org/apache/lucene/analysis/cn/smart/hhmm,org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java,1882,True,14,19,587,1,0,64,6,11,0.838709677419,332,143,0.430722891566,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,STYLE,0.00491591203105,UC_USELESS_CONDITION,19,3,1,0.00372023809524,0.00198412698413,0.000248015873016,1.0,0.210526315789,0.00361315187282,0.362377380265,0.631657102277,-0.421052631579,0.0175937904269,0.150064683053,0.631657102277,0.733333333333,0.75,20,17102,2238,20273,9,0.0,5,9,0,23,0.0282555282555,1527,546,2,2075,0,981,0,0.0377065444285,0,4957,0,1958,12,0,6927,2999,0.0381165706467,2230,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5401,25862,30,3201,0
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
13727,org/apache/lucene/analysis/compound,org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java,1237,True,0,6,170,2,5,22,1,7,0.938775510204,88,39,0.443181818182,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,PERFORMANCE,0.00310478654592,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,0.000496031746032,0.000248015873016,0.0,0.0,0.0833333333333,0.00402046783626,0.311345646438,0.229187298202,-0.666666666667,0.00388098318241,0.0571798188875,0.229187298202,-1.0,-1.0,34,18452,2601,21623,0,0.0,0,0,0,0,0.0,604,383,16,1003,0,221,0,0.149094602804,0,1810,0,1062,27,0,2899,748,0.0766607288819,2533,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,5704,25862,1119,4290,1
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
12799,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,1169,True,3,11,146,1,4,85,1,11,0.612903225806,66,39,0.590909090909,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,MALICIOUS_CODE,0.0212160413972,EI_EXPOSE_REP,18,2,1,0.00396825396825,0.000744047619048,0.000248015873016,1.0,0.378048780488,0.0195939916716,0.366995073892,0.171066009739,-0.219512195122,0.00362225097025,0.0357050452781,0.171066009739,0.75,1.0,7,18452,2601,21623,0,0.0,0,0,0,0,0.0,200,100,0,300,0,100,0,0.0115367912846,0,4727,0,1999,5,0,6731,2728,0.0379022578521,9628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12799,25862,1120,4291,0
12799,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,1169,True,5,11,146,1,4,85,1,11,0.491935483871,66,39,0.590909090909,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,MALICIOUS_CODE,0.0245795601552,EI_EXPOSE_REP2,18,2,2,0.00396825396825,0.000744047619048,0.000496031746032,1.0,0.189473684211,0.0127977839335,0.366995073892,0.171066009739,-0.568421052632,0.00362225097025,0.0357050452781,0.171066009739,0.75,1.0,7,18452,2601,21623,0,0.0,0,0,0,0,0.0,200,100,0,300,0,100,0,0.0115367912846,0,4727,0,1999,5,0,6731,2728,0.0379022578521,9628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12799,25862,1120,4291,0
12799,org/apache/lucene/analysis/compound/hyphenation,org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,1169,True,10,11,146,1,4,85,3,11,0.572580645161,66,39,0.590909090909,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,MALICIOUS_CODE,0.0245795601552,EI_EXPOSE_REP2,18,2,2,0.00396825396825,0.000744047619048,0.000496031746032,1.0,0.189473684211,0.0127977839335,0.366995073892,0.171066009739,-0.568421052632,0.00362225097025,0.0357050452781,0.171066009739,0.75,1.0,7,18452,2601,21623,0,0.0,0,0,0,0,0.0,200,100,0,300,0,100,0,0.0115367912846,0,4727,0,1999,5,0,6731,2728,0.0379022578521,9628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12799,25862,1120,4291,0
