F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-null,F3-boolean,F3-FileInputStream,F3-char,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F3-Comparable,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-BytesRef,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-double,F12-Token,F12-Charset,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.StringBuilder,F6-org.apache.solr.search.HashQParserPlugin.ZeroHash,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-load,F1-getName,F1-toString,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-nvPairs,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-BytesHash,F8-ReaderWrapper,F8-DirectoryFile,F8-Correction,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HashCollector,F8-SolrCore,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-val,F11-term,F11-scorer,F11-NA,F11-collection,F11-log,F11-startOffset,F11-failedPings,F11-field,F11-EOF,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-UTF_8,F11-fst,F11-query,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,70,30,1990,1,9,122,19,13,0.515495867769,919,29,0.031556039173,0.642857142857,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,STYLE,0.0395586652314,DLS_DEAD_LOCAL_STORE,20,3,5,0.00925474914759,0.0034096444228,0.001217730151,-1.0,0.292517006803,0.00470342744395,0.3889216264,0.591203304194,-0.278911564626,0.0182992465016,0.165231431647,0.591203304194,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,70,30,1990,1,9,122,19,13,0.517561983471,919,29,0.031556039173,0.671428571429,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,STYLE,0.0395586652314,DLS_DEAD_LOCAL_STORE,20,3,5,0.00925474914759,0.0034096444228,0.001217730151,-1.0,0.292517006803,0.00470342744395,0.3889216264,0.591203304194,-0.278911564626,0.0182992465016,0.165231431647,0.591203304194,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,0,30,1990,1,0,122,1,13,0.79958677686,919,29,0.031556039173,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,MALICIOUS_CODE,0.00834230355221,MS_PKGPROTECT,18,2,0,0.00925474914759,0.0034096444228,0.0,0.0,0.258064516129,0.0159556018037,0.351851851852,0.160671581429,-0.354838709677,0.0034983853606,0.0333692142088,0.160671581429,-0.947368421053,-0.857142857143,10,21971,4949,25862,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,0,30,1990,1,0,122,1,13,0.786157024793,919,29,0.031556039173,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,MALICIOUS_CODE,0.00834230355221,MS_PKGPROTECT,18,2,0,0.00925474914759,0.0034096444228,0.0,0.0,0.258064516129,0.0159556018037,0.351851851852,0.160671581429,-0.354838709677,0.0034983853606,0.0333692142088,0.160671581429,-0.947368421053,-0.857142857143,10,21971,4949,25862,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,0,30,1990,1,0,122,1,13,0.792355371901,919,29,0.031556039173,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,MALICIOUS_CODE,0.00834230355221,MS_PKGPROTECT,20,3,0,0.00925474914759,0.0034096444228,0.0,0.0,0.258064516129,0.0159556018037,0.351851851852,0.160671581429,-0.354838709677,0.0034983853606,0.0333692142088,0.160671581429,-0.947368421053,-0.857142857143,10,21971,4949,25862,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,6,30,1990,1,2,122,1,13,0.828512396694,919,29,0.031556039173,0.666666666667,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,BAD_PRACTICE,0.0244886975242,NM_METHOD_NAMING_CONVENTION,16,2,2,0.00925474914759,0.0034096444228,0.000487092060399,-1.0,0.032967032967,0.00079700519261,0.132669983416,0.27613287962,-0.89010989011,0.0032292787944,0.0191065662002,0.27613287962,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,4,30,1990,1,2,122,1,13,0.845041322314,919,29,0.031556039173,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,BAD_PRACTICE,0.0244886975242,NM_METHOD_NAMING_CONVENTION,16,2,2,0.00925474914759,0.0034096444228,0.000487092060399,-1.0,0.032967032967,0.00079700519261,0.132669983416,0.27613287962,-0.89010989011,0.0032292787944,0.0191065662002,0.27613287962,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,4,30,1990,1,0,122,3,13,0.852272727273,919,29,0.031556039173,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,BAD_PRACTICE,0.0244886975242,NM_METHOD_NAMING_CONVENTION,16,2,1,0.00925474914759,0.0034096444228,0.0002435460302,-1.0,0.032967032967,0.00079700519261,0.132669983416,0.27613287962,-0.89010989011,0.0032292787944,0.0191065662002,0.27613287962,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,5,30,1990,1,1,122,2,13,0.836776859504,919,29,0.031556039173,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,BAD_PRACTICE,0.0244886975242,NM_METHOD_NAMING_CONVENTION,19,3,1,0.00925474914759,0.0034096444228,0.0002435460302,-1.0,0.032967032967,0.00079700519261,0.132669983416,0.27613287962,-0.89010989011,0.0032292787944,0.0191065662002,0.27613287962,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,65,30,1990,1,6,122,14,13,0.911157024793,919,29,0.031556039173,0.313151364764,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,STYLE,0.0384822389666,SF_SWITCH_NO_DEFAULT,19,2,1,0.00925474914759,0.0034096444228,0.0002435460302,-1.0,0.566433566434,0.00558151321025,0.3889216264,0.591203304194,0.188811188811,0.0182992465016,0.165231431647,0.591203304194,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,1
15051,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java,1338,True,0,30,1990,1,2,122,1,13,0.0495867768595,919,29,0.031556039173,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,STYLE,0.0250269106566,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.00925474914759,0.0034096444228,0.0,0.0,0.225806451613,0.00397313404597,0.3889216264,0.591203304194,-0.322580645161,0.0182992465016,0.165231431647,0.591203304194,-0.947368421053,-0.857142857143,9,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,892,253,32,1177,0,639,0,0.0489302733425,0,3349,0,400,218,0,3967,2949,0.0217607551088,8094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11985,25862,329,4220,0
9126,org/apache/lucene/queryparser/flexible/standard/parser,org/apache/lucene/queryparser/flexible/standard/parser/TokenMgrError.java,743,True,3,6,1990,1,0,122,1,13,0.734693877551,73,59,0.808219178082,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,BAD_PRACTICE,0.0244886975242,NM_METHOD_NAMING_CONVENTION,16,2,1,0.00925474914759,0.0002435460302,0.0002435460302,-1.0,0.032967032967,0.00079700519261,0.132669983416,0.27613287962,-0.89010989011,0.0032292787944,0.0191065662002,0.27613287962,-0.947368421053,-1.0,12,11292,1356,15183,41,0.0,46,40,1,127,0.0228993157453,238,1,0,239,0,237,0,0.00143745845198,0,3349,0,400,218,0,3967,2949,0.0217607551088,3345,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7236,25862,329,4220,1
