F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Strategy,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-Integer,F12-Random,F12-long,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-ExceptionUtilsTest,F2-Collections,F2-Method,F2-Reader,F2-Map<Locale Strategy>,F2-TypeUtilsTest<B>,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.io.IOException,F13-private,F13-NA,F18-NA,F14-static-final,F14-NA,F14-final,F1-delegateBooleanAssertion,F1-NA,F1-assertSame,F1-getDeclaredField,F1-abs,F1-assertEquals,F1-getFraction,F1-pow,F1-substring,F1-get,F1-asReader,F1-getGenericParameterTypes,F1-constantFuture,F1-appendln,F1-compareTo,F1-charAt,F1-assertFalse,F1-read,F1-toString,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-ProxyInvocationHandler,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-StrBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-long,F4-Throwable,F4-char,F4-TypeVariable[],F4-void,F4-int,F4-String,F4-Field,F4-Strategy,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1468,org/apache/commons/lang3,org/apache/commons/lang3/CharEncodingTest.java,110,True,3,8,17815,1,8,1742,1,120,0.401785714286,67,33,0.492537313433,0.666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.470507544582,0.00274348422497,0.00274348422497,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,8,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,177,8,0,185,0,169,0,0.0179856452022,0,43260,0,24395,1303,0,68958,18865,0.143293687454,135,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1468,4805,1,1334,1
2561,org/apache/commons/lang3,org/apache/commons/lang3/CharRangeTest.java,1117,True,9,16,17815,1,0,1742,1,120,0.793017456359,318,34,0.106918238994,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,STYLE,0.088424437299,DLS_DEAD_LOCAL_STORE,17,2,1,0.470507544582,0.00274348422497,0.00137174211248,1.0,0.218181818182,0.00741645706073,0.209439528024,0.689900177221,-0.563636363636,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,0.0,13,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,288,26,6,320,0,262,0,0.0551739053955,0,43260,0,24395,1303,0,68958,18865,0.143293687454,131,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1464,4805,1,1334,0
2561,org/apache/commons/lang3,org/apache/commons/lang3/CharRangeTest.java,1117,True,24,16,17815,1,7,1742,1,120,1.73067331671,318,34,0.106918238994,0.478703703704,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,BAD_PRACTICE,0.0096463022508,NM_CONFUSING,19,3,0,0.470507544582,0.00274348422497,0.000685871056241,-0.5,0.666666666667,0.010582010582,0.184210526316,0.562589058742,0.333333333333,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,0.0,13,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,288,26,6,320,0,262,0,0.0551739053955,0,43260,0,24395,1303,0,68958,18865,0.143293687454,131,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1464,4805,1,1334,1
1466,org/apache/commons/lang3,org/apache/commons/lang3/CharSequenceUtilsTest.java,103,True,8,2,17815,1,8,1742,4,120,0.493975903614,41,34,0.829268292683,0.25,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,1,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.470507544582,0.00137174211248,0.00137174211248,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,5,802,698,2136,1801,0.0,39,752,1049,2592,0.0653394100424,60,65,3,128,0,-5,0,0.0892704646729,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1466,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharSetUtilsTest.java,1117,True,8,9,17815,1,8,1742,4,120,0.182242990654,154,26,0.168831168831,0.25,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,1,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.470507544582,0.00137174211248,0.00137174211248,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,8,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,350,7,0,357,0,343,0,0.00979949526718,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1466,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1117,True,20,7,17815,1,0,1742,5,120,0.737654320988,115,28,0.24347826087,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,3,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.470507544582,0.00411522633745,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,5,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,116,1,0,117,0,115,0,0.00735972323204,0,43260,0,24395,1303,0,68958,18865,0.143293687454,239,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1572,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1117,True,20,7,17815,1,0,1742,5,120,0.663580246914,115,28,0.24347826087,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,3,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.470507544582,0.00411522633745,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,5,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,116,1,0,117,0,115,0,0.00735972323204,0,43260,0,24395,1303,0,68958,18865,0.143293687454,239,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1572,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsPerfRun.java,1117,True,20,7,17815,1,0,1742,5,120,0.700617283951,115,28,0.24347826087,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,3,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.470507544582,0.00411522633745,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,5,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,116,1,0,117,0,115,0,0.00735972323204,0,43260,0,24395,1303,0,68958,18865,0.143293687454,239,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1572,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,0,23,17815,1,0,1742,1,120,0.104748603352,297,21,0.0707070707071,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,PERFORMANCE,0.024115755627,DM_NUMBER_CTOR,18,2,1,0.470507544582,0.0192043895748,0.00137174211248,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,14,23,17815,1,8,1742,1,120,0.219273743017,297,21,0.0707070707071,0.321428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,PERFORMANCE,0.024115755627,DM_NUMBER_CTOR,18,2,2,0.470507544582,0.0192043895748,0.00274348422497,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,19,23,17815,1,8,1742,3,120,0.150837988827,297,21,0.0707070707071,0.105263157895,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,PERFORMANCE,0.024115755627,DM_NUMBER_CTOR,18,2,4,0.470507544582,0.0192043895748,0.00548696844993,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,28,23,17815,1,8,1742,1,120,0.406424581006,297,21,0.0707070707071,0.0892857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,PERFORMANCE,0.024115755627,DM_NUMBER_CTOR,18,2,1,0.470507544582,0.0192043895748,0.00137174211248,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,18,23,17815,1,8,1742,1,120,0.441340782123,297,21,0.0707070707071,0.166666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,PERFORMANCE,0.024115755627,DM_NUMBER_CTOR,18,2,1,0.470507544582,0.0192043895748,0.00137174211248,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,5,23,17815,1,8,1742,1,120,0.533519553073,297,21,0.0707070707071,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,BAD_PRACTICE,0.0144694533762,ES_COMPARING_STRINGS_WITH_EQ,14,3,1,0.470507544582,0.0192043895748,0.00137174211248,-1.0,0.111111111111,0.00470311581423,0.184210526316,0.562589058742,-0.777777777778,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,42,23,17815,1,12,1742,5,120,0.488826815642,297,21,0.0707070707071,0.261904761905,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,BAD_PRACTICE,0.0144694533762,ES_COMPARING_STRINGS_WITH_EQ,14,3,2,0.470507544582,0.0192043895748,0.00274348422497,-1.0,0.111111111111,0.00470311581423,0.184210526316,0.562589058742,-0.777777777778,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,21,23,17815,1,8,1742,3,120,0.463687150838,297,21,0.0707070707071,0.142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,BAD_PRACTICE,0.0144694533762,ES_COMPARING_STRINGS_WITH_EQ,14,3,2,0.470507544582,0.0192043895748,0.00274348422497,-1.0,0.111111111111,0.00470311581423,0.184210526316,0.562589058742,-0.777777777778,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/CharUtilsTest.java,1117,True,8,23,17815,1,8,1742,4,120,0.120111731844,297,21,0.0707070707071,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,14,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.470507544582,0.0192043895748,0.00137174211248,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,9,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,325,35,1,361,0,290,0,0.0691634459003,0,43260,0,24395,1303,0,68958,18865,0.143293687454,128,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1461,4805,1,1334,1
