F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-DataDictionaryImpl,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-IndexInput,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-indexName,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-DRDAServerStarter,F8-DDdependableFinder,F8-BasicClientDataSource40,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-DoubleProperties,F8-BasicEmbeddedDataSource40,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-RealTableScanStatistics,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-rowResult,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
8134,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/ArrayUtil.java,3610,True,9,23,2255,1,0,295,2,41,0.495305164319,284,66,0.232394366197,1.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,STYLE,0.0287195851615,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00506146059291,0.000723065798988,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,16,7847,3610,8135,90,0.0,14,48,42,152,0.0210037906642,51,21,1,73,0,30,0,0.143960227152,0,3104,0,761,1003,0,4868,2343,0.0712009446338,561,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,849,8135,115,402,1
2843,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/DynamicByteArrayOutputStream.java,1627,True,3,17,2255,1,0,295,1,41,0.550200803213,168,28,0.166666666667,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,MALICIOUS_CODE,0.00678101316314,EI_EXPOSE_REP,18,2,1,0.00506146059291,0.000723065798988,0.000361532899494,-1.0,0.0,0.0,0.0232558139535,0.119591671174,-1.0,0.0,0.000398883127244,0.119591671174,-1.0,-1.0,8,7847,3610,8135,90,0.0,14,48,42,152,0.0210037906642,6,0,0,6,0,6,0,2.16516608628e-05,0,3104,0,761,1003,0,4868,2343,0.0712009446338,425,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,713,8135,115,402,1
2843,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/DynamicByteArrayOutputStream.java,1627,True,4,17,2255,1,0,295,1,41,0.232931726908,168,28,0.166666666667,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,MALICIOUS_CODE,0.00717989629039,EI_EXPOSE_REP2,18,2,1,0.00506146059291,0.000723065798988,0.000361532899494,-1.0,0.0,0.0,0.0232558139535,0.119591671174,-1.0,0.0,0.000398883127244,0.119591671174,-1.0,-1.0,8,7847,3610,8135,90,0.0,14,48,42,152,0.0210037906642,6,0,0,6,0,6,0,2.16516608628e-05,0,3104,0,761,1003,0,4868,2343,0.0712009446338,425,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,713,8135,115,402,1
713,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatIdInputStream.java,319,True,0,14,2255,1,8,295,1,41,0.643410852713,171,35,0.204678362573,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,CORRECTNESS,0.00558436378141,UWF_UNWRITTEN_FIELD,12,2,0,0.00506146059291,0.000723065798988,0.0,0.0,0.0,0.0,0.00869565217391,0.000378414755946,-1.0,0.000398883127244,0.0,0.000378414755946,-1.0,-1.0,10,7846,3610,8134,90,0.0,14,48,42,152,0.0210037906642,87,0,0,87,0,87,0,0.0709937302709,0,3104,0,761,1003,0,4868,2343,0.0712009446338,416,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,704,8135,115,402,1
8134,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatIdOutputStream.java,3610,True,70,5,2255,1,0,295,17,41,0.849593495935,170,34,0.2,1.0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,BAD_PRACTICE,0.00797766254487,OS_OPEN_STREAM,16,2,1,0.00506146059291,0.000361532899494,0.000361532899494,-1.0,0.0,0.0,0.00242718446602,0.00190231318927,-1.0,0.0,0.000398883127244,0.00190231318927,-1.0,-1.0,6,7847,3610,8135,90,0.0,14,48,42,152,0.0210037906642,58,0,0,58,0,58,0,0.000256637168142,0,3104,0,761,1003,0,4868,2343,0.0712009446338,425,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,713,8135,115,402,1
8134,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatableHashtable.java,3610,True,12,11,2255,1,0,295,5,41,0.449438202247,89,57,0.640449438202,1.0,8,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,STYLE,0.00558436378141,UCF_USELESS_CONTROL_FLOW,20,3,1,0.00506146059291,0.000361532899494,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,8,7847,3610,8135,90,0.0,14,48,42,152,0.0210037906642,10,0,0,10,0,10,0,3.43329957255e-05,0,3104,0,761,1003,0,4868,2343,0.0712009446338,425,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,713,8135,115,402,1
8134,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatableIntHolder.java,3610,True,10,8,2255,1,0,295,3,41,0.673469387755,59,69,1.16949152542,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,STYLE,0.0287195851615,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00506146059291,0.000361532899494,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,6,7846,3610,8134,90,0.0,14,48,42,152,0.0210037906642,9,0,0,9,0,9,0,3.84997091133e-05,0,3104,0,761,1003,0,4868,2343,0.0712009446338,908,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1196,8135,115,402,1
1196,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatableLongHolder.java,588,True,10,8,2255,1,0,295,3,41,0.641791044776,59,56,0.949152542373,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,STYLE,0.0287195851615,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00506146059291,0.000361532899494,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,7,7846,3610,8134,90,0.0,14,48,42,152,0.0210037906642,11,5,9,25,0,6,0,0.00123770667787,0,3104,0,761,1003,0,4868,2343,0.0712009446338,908,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1196,8135,115,402,1
851,org/apache/derby/iapi/services/loader,org/apache/derby/iapi/services/loader/ClassInspector.java,404,True,14,26,575,1,0,66,4,9,0.449286250939,764,371,0.485602094241,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,STYLE,0.0358994814519,BC_UNCONFIRMED_CAST,20,3,1,0.00108459869848,0.00108459869848,0.000361532899494,-1.0,0.0222222222222,0.000543209876543,0.0131332082552,0.037534609309,-0.955555555556,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,32,7847,3610,8135,0,0.0,0,0,0,0,0.0,267,50,1,318,0,217,0,0.138955297384,0,359,0,69,19,0,447,290,0.0227359584871,425,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,713,8135,425,713,1
851,org/apache/derby/iapi/services/loader,org/apache/derby/iapi/services/loader/ClassInspector.java,404,True,17,26,575,1,12,66,5,9,0.897821187077,764,371,0.485602094241,0.882352941176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,STYLE,0.0287195851615,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00108459869848,0.00108459869848,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,32,7846,3610,8134,0,0.0,0,0,0,0,0.0,267,50,1,318,0,217,0,0.138955297384,0,359,0,69,19,0,447,290,0.0227359584871,425,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,713,8135,425,713,1
851,org/apache/derby/iapi/services/loader,org/apache/derby/iapi/services/loader/ClassInspector.java,404,True,9,26,575,1,12,66,2,9,0.434259954921,764,371,0.485602094241,0.666666666667,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,STYLE,0.0287195851615,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00108459869848,0.00108459869848,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,32,7846,3610,8134,0,0.0,0,0,0,0,0.0,267,50,1,318,0,217,0,0.138955297384,0,359,0,69,19,0,447,290,0.0227359584871,425,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,713,8135,425,713,1
7482,org/apache/derby/iapi/services/locks,org/apache/derby/iapi/services/locks/ShExLockable.java,3167,True,7,6,124,1,0,38,2,10,0.920353982301,77,13,0.168831168831,1.0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PERFORMANCE,0.0821699242122,DM_NUMBER_CTOR,18,2,1,0.000361532899494,0.000361532899494,0.000361532899494,-1.0,0.334951456311,0.0148505985484,0.197580645161,0.147880574963,-0.330097087379,0.00279218189071,0.0362983645792,0.147880574963,-1.0,-1.0,7,7847,3610,8135,12,0.0,0,0,12,12,0.0235294117647,17,9,15,41,0,8,0,0.00206063831984,0,195,0,62,56,0,313,133,0.0510069388603,425,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,713,8135,83,370,1
