F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F8-ijRowResult,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
2157,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/LOBStreamControl.java,1131,True,0,23,8158,3,13,1243,1,60,0.79392971246,409,183,0.447432762836,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,10,PERFORMANCE,0.017749092376,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0334482758621,0.00344827586207,0.0,0.0,0.204545454545,0.010847107438,0.231101511879,0.153502582255,-0.590909090909,0.00443727309399,0.0387252924566,0.153502582255,-0.855670103093,-1.0,28,5221,2603,5656,62,0.0,1,72,-10,135,0.0142890781367,636,65,7,708,0,571,0,0.169179867975,0,16504,0,5468,1767,0,23739,11036,0.110052580942,416,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,851,8135,75,510,1
4865,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/PositionedStoreStream.java,2482,True,10,11,8158,1,8,1243,1,60,0.371369294606,100,120,1.2,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,STYLE,0.0363049616781,BC_UNCONFIRMED_CAST,20,3,1,0.0334482758621,0.000344827586207,0.000344827586207,-1.0,0.0222222222222,0.000543209876543,0.0301886792453,0.132815665118,-0.955555555556,0.00887454618798,0.00524405002017,0.132815665118,-0.855670103093,-1.0,1,2917,1945,3352,62,0.0,1,72,-10,135,0.0142890781367,222,12,0,234,0,210,0,0.255028195489,0,16504,0,5468,1767,0,23739,11036,0.110052580942,278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,713,8135,75,510,1
3488,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/StoreStreamClob.java,2035,True,0,15,8158,2,24,1243,1,60,0.717678100264,201,153,0.761194029851,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,PERFORMANCE,0.017749092376,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0334482758621,0.000344827586207,0.0,0.0,0.204545454545,0.010847107438,0.231101511879,0.153502582255,-0.590909090909,0.00443727309399,0.0387252924566,0.153502582255,-0.855670103093,-1.0,14,4543,2492,4978,62,0.0,1,72,-10,135,0.0142890781367,388,131,15,534,0,257,0,0.218748113633,0,16504,0,5468,1767,0,23739,11036,0.110052580942,278,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,713,8135,75,510,1
3349,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/TemporaryClob.java,1942,True,0,24,8158,3,13,1243,1,60,0.657333051564,342,295,0.862573099415,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,MT_CORRECTNESS,0.0334812424365,IS2_INCONSISTENT_SYNC,17,2,0,0.0334482758621,0.00137931034483,0.0,0.0,0.21686746988,0.0113223980258,0.2125,0.11111198965,-0.566265060241,0.00927793465107,0.00443727309399,0.11111198965,-0.855670103093,-1.0,4,2903,1935,3338,62,0.0,1,72,-10,135,0.0142890781367,148,26,5,179,0,122,0,0.163382028743,0,16504,0,5468,1767,0,23739,11036,0.110052580942,1008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1443,8135,75,510,1
3349,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/TemporaryClob.java,1942,True,0,24,8158,3,12,1243,1,60,0.50073964497,342,295,0.862573099415,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,MT_CORRECTNESS,0.0334812424365,IS2_INCONSISTENT_SYNC,17,2,0,0.0334482758621,0.00137931034483,0.0,0.0,0.21686746988,0.0113223980258,0.2125,0.11111198965,-0.566265060241,0.00927793465107,0.00443727309399,0.11111198965,-0.855670103093,-1.0,4,2903,1935,3338,62,0.0,1,72,-10,135,0.0142890781367,148,26,5,179,0,122,0,0.163382028743,0,16504,0,5468,1767,0,23739,11036,0.110052580942,1008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1443,8135,75,510,1
3349,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/TemporaryClob.java,1942,True,0,24,8158,3,12,1243,1,60,0.497411242604,342,295,0.862573099415,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,MT_CORRECTNESS,0.0334812424365,IS2_INCONSISTENT_SYNC,17,2,0,0.0334482758621,0.00137931034483,0.0,0.0,0.21686746988,0.0113223980258,0.2125,0.11111198965,-0.566265060241,0.00927793465107,0.00443727309399,0.11111198965,-0.855670103093,-1.0,4,2903,1935,3338,62,0.0,1,72,-10,135,0.0142890781367,148,26,5,179,0,122,0,0.163382028743,0,16504,0,5468,1767,0,23739,11036,0.110052580942,1008,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1443,8135,75,510,1
3349,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/TemporaryClob.java,1942,True,0,24,8158,3,24,1243,1,60,0.44674556213,342,295,0.862573099415,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,PERFORMANCE,0.017749092376,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0334482758621,0.00137931034483,0.0,0.0,0.204545454545,0.010847107438,0.231101511879,0.153502582255,-0.590909090909,0.00443727309399,0.0387252924566,0.153502582255,-0.855670103093,-1.0,11,4419,2481,4854,62,0.0,1,72,-10,135,0.0142890781367,148,26,5,179,0,122,0,0.163382028743,0,16504,0,5468,1767,0,23739,11036,0.110052580942,1008,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1443,8135,75,510,1
3286,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/UTF8Reader.java,1901,True,29,14,8158,1,16,1243,8,60,0.211419753086,363,210,0.578512396694,0.655172413793,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,BAD_PRACTICE,0.00080677692618,SR_NOT_CHECKED,16,2,1,0.0334482758621,0.000344827586207,0.000344827586207,-1.0,0.0,0.0,0.0593824228029,0.155913080574,-1.0,0.00524405002017,0.00605082694635,0.155913080574,-0.855670103093,-1.0,5,2851,1901,3286,62,0.0,1,72,-10,135,0.0142890781367,496,194,51,741,0,302,0,0.166525501338,0,16504,0,5468,1767,0,23739,11036,0.110052580942,278,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,713,8135,75,510,1
3399,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/UpdatableBlobStream.java,1977,True,6,7,8158,1,0,1243,2,60,0.390756302521,85,134,1.57647058824,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,BAD_PRACTICE,0.00080677692618,SR_NOT_CHECKED,16,2,1,0.0334482758621,0.000344827586207,0.000344827586207,-1.0,0.0,0.0,0.0593824228029,0.155913080574,-1.0,0.00524405002017,0.00605082694635,0.155913080574,-0.855670103093,-1.0,5,4413,2481,4848,62,0.0,1,72,-10,135,0.0142890781367,10,11,0,21,0,-1,0,0.195687331536,0,16504,0,5468,1767,0,23739,11036,0.110052580942,2804,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3242,8135,75,510,1
1103,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/Util.java,418,True,17,22,8158,1,0,1243,3,60,0.79512195122,260,91,0.35,1.0,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2,PERFORMANCE,0.0713997579669,DM_NUMBER_CTOR,18,2,2,0.0334482758621,0.000689655172414,0.000689655172414,1.0,0.338983050847,0.014938236139,0.231101511879,0.153502582255,-0.322033898305,0.00443727309399,0.0387252924566,0.153502582255,-0.855670103093,1.0,11,674,421,1109,62,0.184466019417,1,72,-10,135,0.0142890781367,186,51,1,238,20,135,17,0.060520060733,38,16504,1,5468,1767,-3,23739,11036,0.110052580942,75,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,510,8135,75,510,0
1103,org/apache/derby/impl/jdbc,org/apache/derby/impl/jdbc/Util.java,418,True,17,22,8158,1,0,1243,3,60,0.80243902439,260,91,0.35,1.0,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2,STYLE,0.0112948769665,REC_CATCH_EXCEPTION,20,3,2,0.0334482758621,0.000689655172414,0.000689655172414,1.0,0.142857142857,0.0030612244898,0.0301886792453,0.132815665118,-0.714285714286,0.00887454618798,0.00524405002017,0.132815665118,-0.855670103093,1.0,14,1820,1169,2255,62,0.184466019417,1,72,-10,135,0.0142890781367,186,51,1,238,20,135,17,0.060520060733,38,16504,1,5468,1767,-3,23739,11036,0.110052580942,75,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,510,8135,75,510,0
1686,org/apache/derby/impl/jdbc/authentication,org/apache/derby/impl/jdbc/authentication/AuthenticationServiceBase.java,817,True,11,24,757,1,0,60,4,10,0.615853658537,391,313,0.800511508951,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,STYLE,0.0363049616781,BC_UNCONFIRMED_CAST,20,3,1,0.00724137931034,0.00310344827586,0.000344827586207,-1.0,0.0222222222222,0.000543209876543,0.0301886792453,0.132815665118,-0.955555555556,0.00887454618798,0.00524405002017,0.132815665118,-0.52380952381,-0.555555555556,23,7700,3519,8135,0,0.0,0,0,0,0,0.0,339,30,45,414,0,309,0,0.123825849225,0,496,0,125,165,0,786,371,0.0606989173839,278,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,713,8135,278,713,1
