F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-SQLWarning,F16-char[],F16-Object,F16-NA,F16-ExecRow,F16-void,F16-int,F16-ScanController,F16-Properties,F16-TabInfoImpl,F16-boolean,F16-PrintWriter,F16-Serializable,F16-String,F16-TupleDescriptor,F16-Void,F16-ClientXAConnection,F16-Connection,F16-ExecIndexRow,F3-NA,F3-int[],F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-SQLWarning,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-PreparedStatement,F3-Pkgnamcsn,F3-Connection,F7-|,F7--,F7-/,F7-++,F7---,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-int[],F12-LocalizedOutput,F12-MaterialStatement,F12-SQLException,F12-String[],F12-Agent,F12-String,F12-Section,F12-Connection,F12-InputStream,F12-Hashtable,F12-ConnectionEnv,F12-ProductLevel,F12-PrintStream,F12-ArrayList,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-Class,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-Runtime,F2-UCode_CharStream,F2-StringBuffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.util.Random,F6-java.lang.IllegalArgumentException,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-java.util.Vector,F6-java.util.Properties,F6-java.io.FileInputStream,F6-org.apache.derby.impl.sql.depend.BasicDependency,F6-java.io.PrintWriter,F6-org.apache.derby.impl.store.access.RAMTransaction,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.derby.impl.store.raw.xact.XactId,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuffer,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-prepareStatement,F1-jj_consume_token,F1-compare,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-executeUpdate,F1-jjStopAtPos,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-columnBitMap,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-SQLWarning,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-CatalogRowFactory,F8-PermDescriptor,F8-DDColumnDependableFinder,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-FormatableArrayHolder,F8-EmbeddedSimpleDataSource,F8-ClientBaseDataSourceRoot,F8-IndexDescriptorImpl,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-mtTime,F8-PredicateWrapper,F8-ColumnMapping,F8-NA,F8-UnaryOperatorNode,F8-ByteArray,F8-ijRowResult,F11-agent_,F11-savepointName_,F11-ignoreWebLogic,F11-skipJava,F11-scanned,F11-NA,F11-materialStatement_,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-numPreds,F11-kind,F11-used,F11-serialVersionUID,F11-binaryStream_,F11-currentConnEnv,F11-columnWidths,F11-pwList,F11-asciiStream_,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
7363,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedInput.java,2650,True,4,4,342,1,0,55,1,3,0.65306122449,38,2,0.0526315789474,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,I18N,0.0188244333461,DM_DEFAULT_ENCODING,19,1,1,0.00344234079174,0.000344234079174,0.000344234079174,-1.0,0.0816326530612,0.0374843815077,0.134328358209,0.00291932166446,-0.836734693878,0.00076834421821,0.00268920476373,0.00291932166446,-1.0,-1.0,7,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,6,22,0,6,0,0.125001596584,0,34,0,14,13,0,61,20,0.0655815121994,3153,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4155,8135,917,1912,1
8134,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedOutput.java,3154,True,4,4,342,1,0,55,1,3,0.673913043478,37,2,0.0540540540541,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,I18N,0.0188244333461,DM_DEFAULT_ENCODING,19,1,1,0.00344234079174,0.000344234079174,0.000344234079174,-1.0,0.0816326530612,0.0374843815077,0.134328358209,0.00291932166446,-0.836734693878,0.00076834421821,0.00268920476373,0.00291932166446,-1.0,-1.0,6,7139,3154,8135,0,0.0,0,0,0,0,0.0,12,4,0,16,0,8,0,0.0543508914403,0,34,0,14,13,0,61,20,0.0655815121994,5409,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6421,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,0,47,342,1,0,55,1,3,0.117082533589,449,35,0.0779510022272,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,STYLE,0.0983480599308,DLS_DEAD_LOCAL_STORE,17,2,1,0.00344234079174,0.00275387263339,0.000344234079174,-1.0,0.17578125,0.00371492826022,0.151384083045,0.213415047983,-0.6484375,0.0107568190549,0.058778332693,0.213415047983,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,0,47,342,1,0,55,1,3,0.921944977607,449,35,0.0779510022272,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,MT_CORRECTNESS,0.0338071456012,IS2_INCONSISTENT_SYNC,20,3,0,0.00344234079174,0.00275387263339,0.0,0.0,0.261363636364,0.0128701790634,0.289156626506,0.184341624468,-0.477272727273,0.00922013061852,0.00922013061852,0.184341624468,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,6,47,342,1,0,55,2,3,0.186180422265,449,35,0.0779510022272,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,MT_CORRECTNESS,0.00345754898194,LI_LAZY_INIT_STATIC,14,2,1,0.00344234079174,0.00275387263339,0.000344234079174,-1.0,0.222222222222,0.0115226337449,0.289156626506,0.184341624468,-0.555555555556,0.00922013061852,0.00922013061852,0.184341624468,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,3,47,342,1,0,55,1,3,0.961612284069,449,35,0.0779510022272,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,BAD_PRACTICE,0.0576258163657,NM_METHOD_NAMING_CONVENTION,16,2,1,0.00344234079174,0.00275387263339,0.000344234079174,-1.0,0.0466666666667,0.00117076023392,0.135831381733,0.505318206228,-0.906666666667,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,3,47,342,1,0,55,1,3,0.955854126679,449,35,0.0779510022272,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,BAD_PRACTICE,0.0576258163657,NM_METHOD_NAMING_CONVENTION,16,2,1,0.00344234079174,0.00275387263339,0.000344234079174,-1.0,0.0466666666667,0.00117076023392,0.135831381733,0.505318206228,-0.906666666667,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,17,47,342,1,0,55,4,3,0.585412667946,449,35,0.0779510022272,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,STYLE,0.0107568190549,REC_CATCH_EXCEPTION,20,3,1,0.00344234079174,0.00275387263339,0.000344234079174,-1.0,0.214285714286,0.00431711145997,0.151384083045,0.213415047983,-0.571428571429,0.0107568190549,0.058778332693,0.213415047983,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
1912,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedResource.java,633,True,13,47,342,1,0,55,5,3,0.610364683301,449,35,0.0779510022272,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,PERFORMANCE,0.0176719170188,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.00344234079174,0.00275387263339,0.000344234079174,-1.0,0.0652173913043,0.00381025519849,0.289198606272,0.285793846715,-0.847826086957,0.00384172109105,0.029197080292,0.285793846715,-1.0,-1.0,19,7139,3154,8135,0,0.0,0,0,0,0,0.0,11,5,7,23,0,6,0,0.0173920485742,0,34,0,14,13,0,61,20,0.0655815121994,917,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1912,8135,917,1912,1
6421,org/apache/derby/iapi/tools,org/apache/derby/iapi/tools/run.java,2427,True,0,4,37,1,4,4,1,1,0.54347826087,68,12,0.176470588235,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,BAD_PRACTICE,0.0130618517096,NM_CLASS_NAMING_CONVENTION,16,2,0,0.000344234079174,0.000344234079174,0.0,0.0,0.117647058824,0.00273174285194,0.135831381733,0.505318206228,-0.764705882353,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,5,6155,2594,7151,0,0.0,0,0,0,0,0.0,13,8,0,21,0,5,0,0.0559734795359,0,13,0,8,0,0,21,5,0.0559734795359,2642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3643,8135,2642,3643,1
7706,org/apache/derby/iapi/types,org/apache/derby/iapi/types/BigIntegerDecimal.java,2861,True,25,21,10504,1,0,1720,6,70,0.717625899281,359,84,0.233983286908,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,STYLE,0.0449481367653,BC_UNCONFIRMED_CAST,20,3,1,0.0364888123924,0.0013769363167,0.000344234079174,-1.0,0.179487179487,0.00377619312531,0.151384083045,0.213415047983,-0.641025641026,0.0107568190549,0.058778332693,0.213415047983,-0.77358490566,-1.0,7,7139,3154,8135,65,0.0,1,8,57,74,0.0245924456475,29,1,0,30,0,28,0,0.0469536669193,0,8754,0,1226,1518,0,11498,7528,0.0786727203184,756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,8135,65,1060,1
7706,org/apache/derby/iapi/types,org/apache/derby/iapi/types/BigIntegerDecimal.java,2861,True,22,21,10504,1,0,1720,4,70,0.521582733813,359,84,0.233983286908,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,STYLE,0.0449481367653,BC_UNCONFIRMED_CAST,20,3,1,0.0364888123924,0.0013769363167,0.000344234079174,-1.0,0.179487179487,0.00377619312531,0.151384083045,0.213415047983,-0.641025641026,0.0107568190549,0.058778332693,0.213415047983,-0.77358490566,-1.0,7,7139,3154,8135,65,0.0,1,8,57,74,0.0245924456475,29,1,0,30,0,28,0,0.0469536669193,0,8754,0,1226,1518,0,11498,7528,0.0786727203184,756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,8135,65,1060,1
