F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-StringReader,F2-String,F2-Hashtable<String Integer>,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-accessed,F9-options,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-uniqueId,F9-serviceqname,F9-membershipService,F9-message,F9-jarEntry,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
17995,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIExec.java,3109,True,35,1,1112,1,16,115,8,35,0.89156626506,48,30,0.625,0.828571428571,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,STYLE,0.0108843537415,UCF_USELESS_CONTROL_FLOW,20,3,2,0.00721020521353,0.00110926234054,0.00110926234054,-1.0,0.125,0.00341796875,0.303571428571,0.377930925742,-0.75,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,11,13326,3109,17995,0,0.0,0,0,0,0,0.0,16,10,64,90,0,6,0,0.0102825642184,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIFilter.java,2995,True,46,3,1112,1,8,115,9,35,0.547872340426,108,53,0.490740740741,0.0434782608696,32,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,3,STYLE,0.0210884353741,BC_UNCONFIRMED_CAST,20,3,3,0.00721020521353,0.00166389351082,0.00166389351082,-1.0,0.451612903226,0.00773933402706,0.303571428571,0.377930925742,-0.0967741935484,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,13,13326,3109,17995,0,0.0,0,0,0,0,0.0,22,11,151,184,0,11,0,0.00893809370047,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIFilter.java,2995,True,46,3,1112,1,8,115,9,35,0.553191489362,108,53,0.490740740741,0.0652173913043,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,3,STYLE,0.0210884353741,BC_UNCONFIRMED_CAST,20,3,3,0.00721020521353,0.00166389351082,0.00166389351082,-1.0,0.451612903226,0.00773933402706,0.303571428571,0.377930925742,-0.0967741935484,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,13,13326,3109,17995,0,0.0,0,0,0,0,0.0,22,11,151,184,0,11,0,0.00893809370047,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIFilter.java,2995,True,46,3,1112,1,12,115,9,35,0.946808510638,108,53,0.490740740741,0.891304347826,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,3,I18N,0.0353741496599,DM_DEFAULT_ENCODING,19,1,3,0.00721020521353,0.00166389351082,0.00166389351082,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.00136054421769,0.0115646258503,0.0584959093235,-1.0,-1.0,11,12983,2906,17652,0,0.0,0,0,0,0,0.0,22,11,151,184,0,11,0,0.00893809370047,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIProcessor.java,2995,True,71,10,1112,1,8,115,20,35,0.310030395137,226,81,0.358407079646,0.0845070422535,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,STYLE,0.0047619047619,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.00721020521353,0.00110926234054,0.000554631170272,-1.0,0.142857142857,0.00382653061224,0.303571428571,0.377930925742,-0.714285714286,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,16,13326,3109,17995,0,0.0,0,0,0,0,0.0,317,24,1,342,0,293,0,0.0634285147851,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIProcessor.java,2995,True,34,10,1112,1,16,115,11,35,0.829787234043,226,81,0.358407079646,0.794117647059,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,STYLE,0.0367346938776,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00721020521353,0.00110926234054,0.000554631170272,-1.0,0.166666666667,0.00434027777778,0.303571428571,0.377930925742,-0.666666666667,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,16,13326,3109,17995,0,0.0,0,0,0,0,0.0,317,24,1,342,0,293,0,0.0634285147851,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIServlet.java,2995,True,37,5,1112,1,12,115,10,35,0.916666666667,128,74,0.578125,0.567567567568,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,I18N,0.0353741496599,DM_DEFAULT_ENCODING,19,1,1,0.00721020521353,0.000554631170272,0.000554631170272,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.00136054421769,0.0115646258503,0.0584959093235,-1.0,-1.0,15,13326,3109,17995,0,0.0,0,0,0,0,0.0,8,5,199,212,0,3,0,0.00593945578307,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIServletExternalResolver.java,2995,True,30,21,1112,2,16,115,6,35,0.928205128205,466,56,0.12017167382,0.566666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,I18N,0.0353741496599,DM_DEFAULT_ENCODING,19,1,1,0.00721020521353,0.00110926234054,0.000554631170272,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.00136054421769,0.0115646258503,0.0584959093235,-1.0,-1.0,21,13326,3109,17995,0,0.0,0,0,0,0,0.0,15,19,512,546,0,-4,0,0.0453210651645,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17837,org/apache/catalina/ssi,org/apache/catalina/ssi/SSIServletExternalResolver.java,2995,True,6,21,1112,2,0,115,2,35,0.738461538462,466,56,0.12017167382,1.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,STYLE,0.0489795918367,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.00721020521353,0.00110926234054,0.000554631170272,-1.0,0.5,0.0078125,0.303571428571,0.377930925742,0.0,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,21,13326,3109,17995,0,0.0,0,0,0,0,0.0,15,19,512,546,0,-4,0,0.0453210651645,0,1635,0,249,1641,0,3525,1386,0.0309971929332,1406,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6074,17995,1404,6072,open,open
17620,org/apache/catalina/startup,org/apache/catalina/startup/Bootstrap.java,2902,True,27,21,1044,1,0,514,6,53,0.304273504274,356,121,0.339887640449,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,6,STYLE,0.0258503401361,DLS_DEAD_LOCAL_STORE,17,2,1,0.0382695507488,0.00332778702163,0.000554631170272,-1.0,0.131578947368,0.00357081024931,0.303571428571,0.377930925742,-0.736842105263,0.0115646258503,0.0931972789116,0.377930925742,-0.594202898551,-1.0,12,6664,1186,11333,144,0.0,15,73,71,232,0.0674951198667,101,72,367,540,0,29,0,0.160721585979,0,7867,0,2606,6975,0,17448,5261,0.0971482716043,1408,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6076,17995,32,4700,open,open
17620,org/apache/catalina/startup,org/apache/catalina/startup/Bootstrap.java,2902,True,15,21,1044,1,12,514,2,53,0.266666666667,356,121,0.339887640449,0.866666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,6,BAD_PRACTICE,0.00136054421769,DM_EXIT,16,2,1,0.0382695507488,0.00332778702163,0.000554631170272,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.594202898551,-1.0,37,13326,3109,17995,144,0.0,15,73,71,232,0.0674951198667,101,72,367,540,0,29,0,0.160721585979,0,7867,0,2606,6975,0,17448,5261,0.0971482716043,1408,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6076,17995,32,4700,open,open
17620,org/apache/catalina/startup,org/apache/catalina/startup/Bootstrap.java,2902,True,58,21,1044,1,12,514,12,53,0.77094017094,356,121,0.339887640449,0.464878671775,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,6,MT_CORRECTNESS,0.00340136054422,LI_LAZY_INIT_STATIC,17,3,1,0.0382695507488,0.00332778702163,0.000554631170272,-1.0,0.2,0.0114285714286,0.280373831776,0.275845217156,-0.6,0.00272108843537,0.0190476190476,0.275845217156,-0.594202898551,-1.0,37,13326,3109,17995,144,0.0,15,73,71,232,0.0674951198667,101,72,367,540,0,29,0,0.160721585979,0,7867,0,2606,6975,0,17448,5261,0.0971482716043,1408,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6076,17995,32,4700,open,open
17837,org/apache/catalina/startup,org/apache/catalina/startup/Catalina.java,2995,True,208,30,1044,3,15,514,29,53,0.536007025761,535,163,0.304672897196,0.183894230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,6,BAD_PRACTICE,0.00136054421769,DM_EXIT,16,2,2,0.0382695507488,0.00332778702163,0.00110926234054,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.594202898551,-1.0,69,13326,3109,17995,144,0.328023892484,15,73,71,232,0.0674951198667,284,206,535,1025,19,78,11,0.198082580743,30,7867,0,2606,6975,-8,17448,5261,0.0971482716043,81,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4749,17995,32,4700,open,open
17837,org/apache/catalina/startup,org/apache/catalina/startup/Catalina.java,2995,True,1012,30,1044,3,8,514,144,53,0.611241217799,535,163,0.304672897196,0.04662004662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,69,6,EXPERIMENTAL,0.00340136054422,OBL_UNSATISFIED_OBLIGATION,20,2,3,0.0382695507488,0.00332778702163,0.00166389351082,-1.0,0.4,0.08,0.538461538462,0.0292085798817,-0.2,0.00340136054422,0.00136054421769,0.0292085798817,-0.594202898551,-1.0,69,13326,3109,17995,144,0.328023892484,15,73,71,232,0.0674951198667,284,206,535,1025,19,78,11,0.198082580743,30,7867,0,2606,6975,-8,17448,5261,0.0971482716043,81,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4749,17995,32,4700,open,open
