F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-byte[],F16-int,F16-MimePartDataSource,F16-boolean,F16-Comparable<Date>,F16-GSSCredential,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-org.apache.catalina.startup.FailedContext,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-getBytes,F1-longValue,F1-get,F1-append,F1-getConnection,F1-equals,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
17995,org/apache/catalina/core,org/apache/catalina/core/AprLifecycleListener.java,3291,True,8,13,2118,1,12,1081,4,76,0.901763224181,277,65,0.234657039711,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,11,STYLE,0.0132404181185,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0452289023718,0.00606729178158,0.000551571980143,-1.0,0.0526315789474,0.0016620498615,0.238095238095,0.212761411423,-0.894736842105,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,-1.0,61,12543,2285,15897,99,0.180875576037,11,70,29,180,0.0424662121871,263,119,128,510,5,144,4,0.187233962076,11,17519,2,5711,10510,-1,33740,11808,0.124247815139,25,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,3378,17995,25,3378,open
17995,org/apache/catalina/core,org/apache/catalina/core/AprLifecycleListener.java,3291,True,8,13,2118,1,12,1081,4,76,0.942065491184,277,65,0.234657039711,0.75,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,11,STYLE,0.0132404181185,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0452289023718,0.00606729178158,0.000551571980143,-1.0,0.0526315789474,0.0016620498615,0.238095238095,0.212761411423,-0.894736842105,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,-1.0,61,12543,2285,15897,99,0.180875576037,11,70,29,180,0.0424662121871,263,119,128,510,5,144,4,0.187233962076,11,17519,2,5711,10510,-1,33740,11808,0.124247815139,25,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,3378,17995,25,3378,open
15179,org/apache/catalina/core,org/apache/catalina/core/AsyncContextImpl.java,2062,True,22,25,2118,5,16,1081,5,76,0.680357142857,470,36,0.0765957446809,0.818181818182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,3,STYLE,0.0146341463415,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.0452289023718,0.00165471594043,0.00110314396029,-1.0,0.142857142857,0.00408163265306,0.238095238095,0.212761411423,-0.714285714286,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,-1.0,62,10090,1731,13444,99,0.4,11,70,29,180,0.0424662121871,686,337,77,1100,3,349,7,0.237901435051,10,17519,0,5711,10510,4,33740,11808,0.124247815139,141,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3494,17995,25,3378,open
15179,org/apache/catalina/core,org/apache/catalina/core/AsyncContextImpl.java,2062,True,22,25,2118,5,16,1081,5,76,0.675,470,36,0.0765957446809,0.681818181818,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,3,STYLE,0.0146341463415,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,2,0.0452289023718,0.00165471594043,0.00110314396029,-1.0,0.142857142857,0.00408163265306,0.238095238095,0.212761411423,-0.714285714286,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,-1.0,62,10090,1731,13444,99,0.4,11,70,29,180,0.0424662121871,686,337,77,1100,3,349,7,0.237901435051,10,17519,0,5711,10510,4,33740,11808,0.124247815139,141,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3494,17995,25,3378,open
15179,org/apache/catalina/core,org/apache/catalina/core/AsyncContextImpl.java,2062,True,52,25,2118,5,12,1081,12,76,0.864285714286,470,36,0.0765957446809,0.673076923077,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,3,STYLE,0.0501742160279,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0452289023718,0.00165471594043,0.000551571980143,-1.0,0.472222222222,0.00830761316872,0.238095238095,0.212761411423,-0.0555555555556,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,-1.0,49,9790,1667,13144,99,0.4,11,70,29,180,0.0424662121871,686,337,77,1100,3,349,7,0.237901435051,10,17519,0,5711,10510,4,33740,11808,0.124247815139,141,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3494,17995,25,3378,open
13234,org/apache/catalina/core,org/apache/catalina/core/ContainerBase.java,1682,True,34,48,2118,6,16,1081,7,76,0.865743944637,767,423,0.55149934811,0.705882352941,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,1,STYLE,0.0278745644599,DLS_DEAD_LOCAL_STORE,20,3,1,0.0452289023718,0.000551571980143,0.000551571980143,-1.0,0.125,0.00364583333333,0.238095238095,0.212761411423,-0.75,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,-1.0,29,6890,1152,10244,99,0.0,11,70,29,180,0.0424662121871,312,367,103,782,0,-55,0,0.177437085509,0,17519,0,5711,10510,0,33740,11808,0.124247815139,636,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3989,17995,25,3378,open
17066,org/apache/catalina/core,org/apache/catalina/core/DefaultInstanceManager.java,2864,True,34,26,2118,6,12,1081,5,76,0.742637644046,605,107,0.176859504132,0.411764705882,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,4,MALICIOUS_CODE,0.00348432055749,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0452289023718,0.00220628792057,0.000551571980143,-1.0,0.0,0.0,0.174721189591,0.152647668653,-1.0,0.00348432055749,0.0292682926829,0.152647668653,-0.707317073171,-1.0,58,13712,2864,17066,99,0.0,11,70,29,180,0.0424662121871,847,289,195,1331,0,558,0,0.282828449969,0,17519,0,5711,10510,0,33740,11808,0.124247815139,1589,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4942,17995,25,3378,open
17066,org/apache/catalina/core,org/apache/catalina/core/DefaultInstanceManager.java,2864,True,40,26,2118,6,12,1081,7,76,0.796414852753,605,107,0.176859504132,0.425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,4,MALICIOUS_CODE,0.00348432055749,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0452289023718,0.00220628792057,0.000551571980143,-1.0,0.0,0.0,0.174721189591,0.152647668653,-1.0,0.00348432055749,0.0292682926829,0.152647668653,-0.707317073171,-1.0,58,13712,2864,17066,99,0.0,11,70,29,180,0.0424662121871,847,289,195,1331,0,558,0,0.282828449969,0,17519,0,5711,10510,0,33740,11808,0.124247815139,1589,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4942,17995,25,3378,open
17066,org/apache/catalina/core,org/apache/catalina/core/DefaultInstanceManager.java,2864,True,48,26,2118,6,20,1081,9,76,0.262483994878,605,107,0.176859504132,0.395833333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,4,MALICIOUS_CODE,0.00348432055749,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0452289023718,0.00220628792057,0.000551571980143,-1.0,0.0,0.0,0.174721189591,0.152647668653,-1.0,0.00348432055749,0.0292682926829,0.152647668653,-0.707317073171,-1.0,58,13712,2864,17066,99,0.0,11,70,29,180,0.0424662121871,847,289,195,1331,0,558,0,0.282828449969,0,17519,0,5711,10510,0,33740,11808,0.124247815139,1589,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4942,17995,25,3378,open
17066,org/apache/catalina/core,org/apache/catalina/core/DefaultInstanceManager.java,2864,True,48,26,2118,6,20,1081,9,76,0.314980793854,605,107,0.176859504132,0.395833333333,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,4,MALICIOUS_CODE,0.00348432055749,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0452289023718,0.00220628792057,0.000551571980143,-1.0,0.0,0.0,0.174721189591,0.152647668653,-1.0,0.00348432055749,0.0292682926829,0.152647668653,-0.707317073171,-1.0,58,13712,2864,17066,99,0.0,11,70,29,180,0.0424662121871,847,289,195,1331,0,558,0,0.282828449969,0,17519,0,5711,10510,0,33740,11808,0.124247815139,1589,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4942,17995,25,3378,open
17995,org/apache/catalina/core,org/apache/catalina/core/NamingContextListener.java,3291,True,21,27,2118,1,12,1081,4,76,0.884375,855,210,0.245614035088,0.238095238095,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,3,PERFORMANCE,0.00278745644599,DM_STRING_TOSTRING,20,3,1,0.0452289023718,0.00165471594043,0.000551571980143,1.0,1.0,0.0,0.623595505618,0.342618198932,1.0,0.0599303135889,0.0209059233449,0.342618198932,-0.707317073171,0.333333333333,29,12268,2170,15622,99,0.0,11,70,29,180,0.0424662121871,97,41,31,169,0,56,0,0.126670241324,0,17519,0,5711,10510,0,33740,11808,0.124247815139,2179,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5532,17995,25,3378,close
17995,org/apache/catalina/core,org/apache/catalina/core/NamingContextListener.java,3291,True,24,27,2118,1,0,1081,3,76,0.7078125,855,210,0.245614035088,1.0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,3,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,17,2,2,0.0452289023718,0.00165471594043,0.00110314396029,0.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,0.333333333333,41,14641,3291,17995,99,0.0,11,70,29,180,0.0424662121871,97,41,31,169,0,56,0,0.126670241324,0,17519,0,5711,10510,0,33740,11808,0.124247815139,2179,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5532,17995,25,3378,open
17995,org/apache/catalina/core,org/apache/catalina/core/NamingContextListener.java,3291,True,24,27,2118,1,11,1081,3,76,0.69296875,855,210,0.245614035088,0.600340136054,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,3,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,2,0.0452289023718,0.00165471594043,0.00110314396029,0.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.707317073171,0.333333333333,41,14641,3291,17995,99,0.0,11,70,29,180,0.0424662121871,97,41,31,169,0,56,0,0.126670241324,0,17519,0,5711,10510,0,33740,11808,0.124247815139,2179,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5532,17995,25,3378,close
17995,org/apache/catalina/core,org/apache/catalina/core/StandardContext.java,3291,True,22,305,2118,7,8,1081,4,76,0.914099526066,3761,1675,0.445360276522,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,16,I18N,0.0362369337979,DM_DEFAULT_ENCODING,19,1,1,0.0452289023718,0.00882515168229,0.000551571980143,1.0,0.230769230769,0.177514792899,0.230769230769,0.0,-0.538461538462,0.000696864111498,0.00766550522648,0.0,-0.707317073171,-0.375,33,2381,371,5735,99,0.221437446035,11,70,29,180,0.0424662121871,5806,1347,4555,11708,28,4459,50,0.20072614513,79,17519,1,5711,10510,22,33740,11808,0.124247815139,50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3403,17995,25,3378,close
