F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-write,F1-assertEquals,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
4367,org/apache/cassandra/db,org/apache/cassandra/db/SerializationsTest.java,430,True,0,16,8350,5,8,1676,1,471,0.927835051546,305,31,0.101639344262,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,5,PERFORMANCE,0.00226073850791,SS_SHOULD_BE_STATIC,18,2,0,0.00862467272447,0.000256686688228,0.0,0.0,0.0,0.0,0.25641025641,0.102865614018,-0.666666666667,0.00678221552374,0.0467219291635,0.102865614018,-0.833333333333,-1.0,17,3756,744,5999,4848,0.00308737264588,328,9400,-4552,14576,0.0272122206701,505,572,9,1086,320,-67,0,0.0506657203705,320,38231,0,26747,4289,-320,69267,11484,0.061384817681,44,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2282,13775,11533,0,1
4367,org/apache/cassandra/db,org/apache/cassandra/db/SerializationsTest.java,430,True,0,16,8350,5,10,1676,1,471,0.889175257732,305,31,0.101639344262,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,5,PERFORMANCE,0.0908063300678,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00862467272447,0.000256686688228,0.0,0.0,0.365145228216,0.0154542793685,0.25641025641,0.102865614018,-0.165975103734,0.00678221552374,0.0467219291635,0.102865614018,-0.833333333333,-1.0,46,8571,1620,10814,4848,0.00308737264588,328,9400,-4552,14576,0.0272122206701,505,572,9,1086,320,-67,0,0.0506657203705,320,38231,0,26747,4289,-320,69267,11484,0.061384817681,44,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,2282,13775,11533,0,1
2282,org/apache/cassandra/db,org/apache/cassandra/db/SliceByNamesReadCommand.java,3,True,0,5,8350,2,0,1676,1,471,0.624,91,17,0.186813186813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,STYLE,0.0286360211002,BC_UNCONFIRMED_CAST,20,3,1,0.00862467272447,0.000102674675291,5.13373376457e-05,-1.0,0.118421052632,0.0035999140319,0.061433447099,0.089737984519,-0.763157894737,0.00301431801055,0.0244913338357,0.089737984519,-0.833333333333,-1.0,24,6692,1358,8935,4848,0.00283983339644,328,9400,-4552,14576,0.0272122206701,247,197,8,452,90,50,0,0.022471551197,90,38231,0,26747,4289,-90,69267,11484,0.061384817681,44,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2282,13775,11533,0,1
2282,org/apache/cassandra/db,org/apache/cassandra/db/SliceByNamesReadCommand.java,3,True,0,5,8350,2,0,1676,1,471,0.888,91,17,0.186813186813,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,STYLE,0.0286360211002,BC_UNCONFIRMED_CAST,20,3,1,0.00862467272447,0.000102674675291,5.13373376457e-05,-1.0,0.118421052632,0.0035999140319,0.061433447099,0.089737984519,-0.763157894737,0.00301431801055,0.0244913338357,0.089737984519,-0.833333333333,-1.0,24,6692,1358,8935,4848,0.00283983339644,328,9400,-4552,14576,0.0272122206701,247,197,8,452,90,50,0,0.022471551197,90,38231,0,26747,4289,-90,69267,11484,0.061384817681,44,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2282,13775,11533,0,1
2282,org/apache/cassandra/db,org/apache/cassandra/db/SliceFromReadCommand.java,3,True,0,9,8350,2,0,1676,1,471,0.777777777778,144,32,0.222222222222,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,STYLE,0.0286360211002,BC_UNCONFIRMED_CAST,20,3,1,0.00862467272447,0.000102674675291,5.13373376457e-05,-1.0,0.118421052632,0.0035999140319,0.061433447099,0.089737984519,-0.763157894737,0.00301431801055,0.0244913338357,0.089737984519,-0.833333333333,-1.0,62,11216,2234,13459,4848,0.0384488744775,328,9400,-4552,14576,0.0272122206701,260,314,94,668,151,-54,7,0.040698327995,158,38231,0,26747,4289,-144,69267,11484,0.061384817681,44,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,2282,13775,11533,0,1
2282,org/apache/cassandra/db,org/apache/cassandra/db/SliceFromReadCommand.java,3,True,0,9,8350,2,0,1676,1,471,0.932367149758,144,32,0.222222222222,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,STYLE,0.0286360211002,BC_UNCONFIRMED_CAST,20,3,1,0.00862467272447,0.000102674675291,5.13373376457e-05,-1.0,0.118421052632,0.0035999140319,0.061433447099,0.089737984519,-0.763157894737,0.00301431801055,0.0244913338357,0.089737984519,-0.833333333333,-1.0,34,6692,1358,8935,4848,0.0384488744775,328,9400,-4552,14576,0.0272122206701,260,314,94,668,151,-54,7,0.040698327995,158,38231,0,26747,4289,-144,69267,11484,0.061384817681,44,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,2282,13775,11533,0,1
2282,org/apache/cassandra/db,org/apache/cassandra/db/SuperColumns.java,3,True,4,13,8350,3,0,1676,3,471,0.766233766234,173,27,0.156069364162,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,STYLE,0.0286360211002,BC_UNCONFIRMED_CAST,20,3,1,0.00862467272447,5.13373376457e-05,5.13373376457e-05,-1.0,0.118421052632,0.0035999140319,0.061433447099,0.089737984519,-0.763157894737,0.00301431801055,0.0244913338357,0.089737984519,-0.833333333333,-1.0,12,4543,912,6786,4848,0.00544711756695,328,9400,-4552,14576,0.0272122206701,498,500,2,1000,180,-2,0,0.127814123511,180,38231,0,26747,4289,-180,69267,11484,0.061384817681,44,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2282,13775,11533,0,1
3003,org/apache/cassandra/service,org/apache/cassandra/service/ClientState.java,147,True,0,27,2754,1,8,923,1,186,0.171830985915,255,55,0.21568627451,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,MALICIOUS_CODE,0.000376789751319,MS_MUTABLE_COLLECTION,16,1,0,0.0029262282458,0.000102674675291,0.0,0.0,0.0,0.0,0.145833333333,0.141524205324,-1.0,0.000376789751319,0.00489826676714,0.141524205324,-0.754385964912,-1.0,15,1276,288,3519,1683,0.142326920164,219,1338,345,3240,0.0275773123914,288,446,28,762,9,-158,34,0.0764226181466,43,21783,0,13538,2392,25,37713,8245,0.0674713820751,43,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2285,13775,9,2243,1
2243,org/apache/cassandra/db,org/apache/cassandra/db/SystemKeyspaceTest.java,0,True,2,3,8350,2,4,1676,1,471,1.1625,49,21,0.428571428571,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,BAD_PRACTICE,0.00753579502638,NM_CONFUSING,19,3,0,0.00862467272447,0.000102674675291,2.56686688228e-05,-0.5,0.15,0.00455357142857,0.208981001727,0.231490931437,-0.7,0.00263752825923,0.0433308214017,0.231490931437,-0.833333333333,-1.0,8,3680,735,5923,4848,0.123590358677,328,9400,-4552,14576,0.0272122206701,102,19,1,122,10,83,43,0.0786818598346,54,38231,1,26747,4289,33,69267,11484,0.061384817681,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2243,13775,11533,0,1
2243,org/apache/cassandra/db,org/apache/cassandra/db/SystemKeyspaceTest.java,0,True,0,3,8350,2,11,1676,1,471,0.625,49,21,0.428571428571,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2,PERFORMANCE,0.0908063300678,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00862467272447,0.000102674675291,0.0,0.0,0.365145228216,0.0154542793685,0.25641025641,0.102865614018,-0.165975103734,0.00678221552374,0.0467219291635,0.102865614018,-0.833333333333,-1.0,8,3680,735,5923,4848,0.123590358677,328,9400,-4552,14576,0.0272122206701,102,19,1,122,10,83,43,0.0786818598346,54,38231,1,26747,4289,33,69267,11484,0.061384817681,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2243,13775,11533,0,1
2788,org/apache/cassandra/db/commitlog,org/apache/cassandra/db/commitlog/AbstractCommitLogService.java,100,True,0,8,1392,2,0,182,1,96,0.660427807487,121,39,0.322314049587,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,CORRECTNESS,0.00489826676714,RV_RETURN_VALUE_IGNORED,5,2,1,0.00405564967401,5.13373376457e-05,5.13373376457e-05,1.0,0.153846153846,0.00929839391378,0.134146341463,0.273075543289,-0.615384615385,0.000376789751319,0.00376789751319,0.273075543289,-0.721518987342,1.0,9,2855,577,5098,207,0.347826086957,36,169,38,412,0.0228088169837,77,15,2,94,5,62,10,0.258346279948,16,3395,1,1476,544,5,5415,1919,0.0316006531492,62,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2303,13775,11533,0,0
5098,org/apache/cassandra/db/commitlog,org/apache/cassandra/db/commitlog/CommitLog.java,577,True,2,25,1392,4,0,182,1,96,0.267813267813,260,93,0.357692307692,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,STYLE,0.00715900527506,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,2,0.00405564967401,0.000205349350583,0.000102674675291,0.0,0.157894736842,0.00458496513516,0.061433447099,0.089737984519,-0.578947368421,0.00301431801055,0.0244913338357,0.089737984519,-0.721518987342,0.0,18,1241,275,3484,207,0.0398333541035,36,169,38,412,0.0228088169837,412,628,137,1177,4,-216,4,0.0904339330181,10,3395,2,1476,544,0,5415,1919,0.0316006531492,69,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2309,13775,11533,0,1
