F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-ByteBuffer[][],F16-Token,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-File,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-CFMetaData,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-type.toString().toLowerCase(),F3-boolean,F3-e.getKey().toLowerCase(),F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-BitSet,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-TField,F12-Logger,F12-String,F12-OptionSimple,F12-TimeUUIDType,F12-double,F12-Histogram,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-ColumnToCollectionType,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-static,F17-final,F17-NA,F2-Class,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-StandardTokenizerImpl,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-System,F2-Cql_Lexer,F2-Boolean,F2-SocketFactory,F2-OrderPreservingPartitioner,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-java.io.RandomAccessFile,F6-NA,F6-org.apache.cassandra.db.marshal.LexicalUUIDType,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.util.zip.Inflater,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-org.apache.cassandra.db.marshal.LongType,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-getDeclaredField,F1-pushFollow,F1-assertEquals,F1-string,F1-get,F1-getSSTables,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-put,F1-match,F1-count,F1-createTempFile,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-org.apache.cassandra.db.commitlog.CommitLogReplayer$ReplayFilter,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-description,F9-bloom_filter_fp_chance,F9-displayPrefix,F9-max,F9-tries,F9-visits,F9-string,F9-key_cache_size,F9-delta,F9-distribution,F9-keyspaceName,F9-insert,F9-min,F9-dclocal_read_repair_chance,F9-mem,F9-NA,F9-userTypes,F9-out,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-ByteBuffer,F4-long,F4-SSLContext,F4-Socket,F4-Prepared,F4-byte[],F4-CachingOptions,F4-File,F4-void,F4-StringBuilder,F4-T,F4-int,F4-String,F4-Field,F4-BigInteger,F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-FunctionName,F8-SettingsErrors,F8-StreamException,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-DistributionQuantized,F8-KeyspaceMetricNameFactory,F8-NA,F8-SettingsPopulation,F8-UTMetaData,F8-StreamState,F8-SettingsInsert,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-jakers@gmail.com,F71-benedict@apache.org,F71-marcuse@apache.org,F71-marcuse@spotify.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
4557,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/CollectionTypeTest.java,195,True,0,7,2566,5,8,461,1,80,0.831730769231,145,26,0.179310344828,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,PERFORMANCE,0.09181897302,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00296627810158,0.000208159866778,0.0,0.0,0.658767772512,0.0160566281723,0.555314533623,0.185121671597,0.440758293839,0.0156657963446,0.104003481288,0.185121671597,-0.789473684211,-1.0,0,736,134,4219,28,0.0,0,4,24,32,0.0101072284424,162,6,0,168,0,156,0,0.22507787048,0,4796,0,2012,201,0,7009,2784,0.0471457772655,737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219,13775,114,3596,open
4557,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/CollectionTypeTest.java,195,True,0,7,2566,5,8,461,1,80,0.836538461538,145,26,0.179310344828,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,PERFORMANCE,0.09181897302,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00296627810158,0.000208159866778,0.0,0.0,0.658767772512,0.0160566281723,0.555314533623,0.185121671597,0.440758293839,0.0156657963446,0.104003481288,0.185121671597,-0.789473684211,-1.0,0,736,134,4219,28,0.0,0,4,24,32,0.0101072284424,162,6,0,168,0,156,0,0.22507787048,0,4796,0,2012,201,0,7009,2784,0.0471457772655,737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219,13775,114,3596,open
4700,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/ColumnToCollectionType.java,220,True,0,12,2566,1,5,461,1,80,0.242647058824,96,19,0.197916666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,0.00296627810158,5.20399666944e-05,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,1.0,5,4082,808,7565,28,0.0,0,4,24,32,0.0101072284424,4,3,0,7,0,1,0,0.00846698787588,0,4796,0,2012,201,0,7009,2784,0.0471457772655,1218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,13775,114,3596,close
4034,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/CompositeType.java,102,True,0,23,2566,4,6,461,1,80,0.132911392405,342,64,0.187134502924,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,0.00296627810158,5.20399666944e-05,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,-1.0,40,6460,1240,9943,28,0.0,0,4,24,32,0.0101072284424,456,78,21,555,0,378,0,0.103841105039,0,4796,0,2012,201,0,7009,2784,0.0471457772655,555,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,4034,13775,114,3596,open
6786,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/CompositeTypeTest.java,637,True,93,11,2566,2,8,461,19,80,0.894461859979,262,20,0.0763358778626,0.0215053763441,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,CORRECTNESS,0.00261096605744,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,1,0.00296627810158,0.000104079933389,5.20399666944e-05,-1.0,0.5,0.0208333333333,0.285714285714,0.428403698859,0.0,0.000870322019147,0.00739773716275,0.428403698859,-0.789473684211,-1.0,26,6460,1240,9943,28,0.00127307447486,0,4,24,32,0.0101072284424,426,13,1,440,1,413,1,0.0626261926347,2,4796,0,2012,201,0,7009,2784,0.0471457772655,463,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3947,13775,114,3596,open
6786,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/CompositeTypeTest.java,637,True,0,11,2566,2,10,461,1,80,0.761755485893,262,20,0.0763358778626,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,PERFORMANCE,0.09181897302,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00296627810158,0.000104079933389,0.0,0.0,0.658767772512,0.0160566281723,0.555314533623,0.185121671597,0.440758293839,0.0156657963446,0.104003481288,0.185121671597,-0.789473684211,-1.0,17,3614,707,7097,28,0.00127307447486,0,4,24,32,0.0101072284424,426,13,1,440,1,413,1,0.0626261926347,2,4796,0,2012,201,0,7009,2784,0.0471457772655,463,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,3947,13775,114,3596,open
9234,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/CounterColumnType.java,1120,True,0,10,2566,1,3,461,1,80,0.35,50,17,0.34,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,1,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,20,3,0,0.00296627810158,5.20399666944e-05,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,-1.0,23,7528,1379,11011,28,0.0,0,4,24,32,0.0101072284424,18,35,4,57,0,-17,0,0.0140692048473,0,4796,0,2012,201,0,7009,2784,0.0471457772655,882,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,4365,13775,114,3596,open
4034,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/DateType.java,102,True,0,8,2566,1,5,461,1,80,0.333333333333,61,18,0.295081967213,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,57,1,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,20,3,0,0.00296627810158,5.20399666944e-05,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,-1.0,26,6210,1198,9693,28,0.0,0,4,24,32,0.0101072284424,190,84,7,281,0,106,0,0.0957347843337,0,4796,0,2012,201,0,7009,2784,0.0471457772655,555,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,4034,13775,114,3596,open
8189,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/DecimalType.java,946,True,0,5,2566,1,4,461,1,80,0.408450704225,41,18,0.439024390244,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,1,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,20,3,0,0.00296627810158,5.20399666944e-05,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,-1.0,11,5743,1120,9226,28,0.0,0,4,24,32,0.0101072284424,19,25,7,51,0,-6,0,0.0285586040416,0,4796,0,2012,201,0,7009,2784,0.0471457772655,882,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4365,13775,114,3596,open
8189,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/DoubleType.java,946,True,0,5,2566,1,4,461,1,80,0.4,41,18,0.439024390244,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,1,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,20,3,0,0.00296627810158,5.20399666944e-05,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,-1.0,15,6210,1198,9693,28,0.0,0,4,24,32,0.0101072284424,5,52,4,61,0,-47,0,0.0172675167963,0,4796,0,2012,201,0,7009,2784,0.0471457772655,882,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4365,13775,114,3596,open
4220,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/DynamicCompositeType.java,134,True,0,13,2566,3,8,461,1,80,0.1325,291,62,0.213058419244,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,3,BAD_PRACTICE,0.0187119234117,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,20,3,0,0.00296627810158,0.000156119900083,0.0,0.0,0.302325581395,0.00753302943676,0.449458483755,0.392275122396,-0.348837209302,0.00435161009574,0.106179286336,0.392275122396,-0.789473684211,-1.0,19,6460,1240,9943,28,0.0,0,4,24,32,0.0101072284424,68,51,1,120,0,17,0,0.0769074932323,0,4796,0,2012,201,0,7009,2784,0.0471457772655,738,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4220,13775,114,3596,open
4220,org/apache/cassandra/db/marshal,org/apache/cassandra/db/marshal/DynamicCompositeType.java,134,True,0,13,2566,3,11,461,1,80,0.6775,291,62,0.213058419244,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,PERFORMANCE,0.00174064403829,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,0.00296627810158,0.000156119900083,0.0,0.0,0.25,0.0133928571429,0.555314533623,0.185121671597,-0.5,0.0156657963446,0.104003481288,0.185121671597,-0.789473684211,-1.0,19,6460,1240,9943,28,0.0,0,4,24,32,0.0101072284424,68,51,1,120,0,17,0,0.0769074932323,0,4796,0,2012,201,0,7009,2784,0.0471457772655,738,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4220,13775,114,3596,open
